Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2016
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"150550 Paragominas";108547;5,98;619,46;49,58;25,36;18,61;2,26;22982607,69;32368581,52;67240299,58
"150553 Parauapebas";196259;14,04;951,10;65,07;8,46;14,97;1,71;27599242,00;136574810,77;186662140,81
"150555 Pau D'Arco";5436;2,14;1271,51;50,59;0,00;25,85;5,57;5176417,66;1735520,86;6911938,52
"150560 Peixe-Boi";7867;2,34;460,78;59,31;0,00;8,69;2,55;3388648,36;1404412,73;3624976,76
"150563 Piçarra";12653;1,60;598,86;48,88;2,95;5,09;9,62;4084498,66;2782566,05;7577361,98
"150565 Placas";29336;3,33;295,67;31,23;6,50;3,10;6,05;4680380,75;3566563,08;8673855,47
"150570 Ponta de Pedras";29700;4,17;308,14;41,04;5,36;11,97;23,54;5726038,37;3448570,72;9151694,32
"150580 Portel";59322;3,22;251,88;56,27;0,00;20,56;5,42;9744771,45;5659253,59;14941770,45
"150590 Porto de Moz";39246;0,92;323,67;82,49;0,00;7,75;0,00;6685173,97;4428478,90;12702847,02
"150600 Prainha";29132;1,82;353,39;61,54;6,03;3,83;7,96;5022137,52;4651150,16;10295081,92
"150610 Primavera";10510;22,06;551,60;56,50;5,98;6,84;8,92;2410698,80;3578889,72;5797286,19
"150611 Quatipuru";13142;0,08;343,70;50,00;0,00;16,66;4,26;2156617,88;1960244,20;4516862,08
"150613 Redenção";81647;7,67;386,39;46,35;0,42;27,77;8,47;19570662,13;11075022,68;31547252,32
"150616 Rio Maria";17721;4,94;504,86;56,86;7,98;16,92;4,52;5541644,30;3800000,00;8946627,66
"150618 Rondon do Pará";50460;4,86;381,95;69,63;2,57;16,19;0,30;12435790,00;9273095,54;19273095,54
"150619 Rurópolis";47971;6,30;256,52;40,62;3,40;18,70;4,95;6666309,14;5199297,70;12305729,35
"150620 Salinópolis";39328;6,26;533,04;71,93;0,18;6,39;5,50;9323186,13;9182214,88;20963516,62
"150630 Salvaterra";22740;0,40;358,70;22,65;0,16;1,84;6,33;4045219,19;3240539,71;8156901,99
"150635 Santa Bárbara do Pará";20077;2,59;398,88;59,35;2,42;5,80;7,27;3741331,56;4321713,65;8008283,81
"150640 Santa Cruz do Arari";9635;0,95;742,68;20,19;0,00;5,12;27,32;2156029,77;3156203,83;7155759,27
"150650 Santa Isabel do Pará";67686;3,42;300,05;43,58;3,51;9,67;9,55;13912586,72;6177256,36;20308900,31
"150655 Santa Luzia do Pará";19348;1,20;493,13;31,40;5,27;7,42;15,84;6842757,45;3631607,76;9541136,59
"150658 Santa Maria das Barreiras";20396;3,08;447,88;64,03;0,02;14,85;3,44;5477163,13;3696031,73;9134981,50
"150660 Santa Maria do Pará";24059;1,58;399,62;49,34;2,33;21,51;0,04;6257512,45;3200841,50;9614366,32
"150670 Santana do Araguaia";68934;5,89;283,87;66,21;4,26;6,71;5,25;13178766,51;7866285,87;19568561,21
"150680 Santarém";294447;8,95;437,96;43,74;15,85;25,87;2,86;83394883,86;41235669,80;128956437,50
"150690 Santarém Novo";6482;0,99;634,47;68,23;1,75;3,50;0,00;1452484,42;1452484,42;4112606,45
"150700 Santo Antônio do Tauá";30129;3,17;313,31;52,04;3,19;5,53;11,48;4644790,71;3609022,39;9439603,60
"150710 São Caetano de Odivelas";17492;1,33;417,28;37,87;5,40;7,75;13,56;4838556,72;2781595,01;7299054,84
"150715 São Domingos do Araguaia";24659;0,80;371,01;57,11;0,00;9,08;3,14;6155272,84;3498502,31;9148806,33
"150720 São Domingos do Capim";30987;0,26;453,97;31,63;5,64;7,03;0,00;5907832,53;3835250,68;14067292,19
"150730 São Félix do Xingu";120580;6,62;234,65;42,88;0,00;10,89;7,59;15778404,26;10558279,12;28293754,42
"150740 São Francisco do Pará";15418;1,11;424,99;45,00;0,00;2,33;1,34;3802229,65;2750225,63;6552455,28
"150745 São Geraldo do Araguaia";24394;2,03;470,96;63,68;6,36;2,80;11,23;7118572,16;4408510,36;11488616,52
"150746 São João da Ponta";5884;0,14;961,49;46,83;0,25;8,40;10,75;2037865,67;1733109,79;5657401,31
"150747 São João de Pirabas";22207;1,04;393,52;73,29;0,00;3,47;6,70;5773474,34;3228882,79;8738956,25
"150750 São João do Araguaia";13569;0,63;509,14;32,94;2,55;4,09;2,87;3502235,01;2259042,67;6908536,83
"150760 São Miguel do Guamá";56667;3,03;293,38;54,35;13,18;14,01;4,27;10259165,49;5482580,11;16624885,34
"150770 São Sebastião da Boa Vista";25540;2,37;474,26;24,85;5,43;5,11;27,63;6063174,51;4161223,50;12112684,10
"150775 Sapucaia";5678;4,62;655,93;53,00;0,00;18,65;0,43;1660118,42;2169017,26;3724381,40
"150780 Senador José Porfírio";11587;7,98;628,33;35,15;3,15;2,84;6,51;3305264,08;2935381,02;7280509,88
"150790 Soure";24488;2,09;447,57;62,60;4,31;2,82;8,62;4604242,52;4607485,59;10960203,83
"150795 Tailândia";100300;5,34;197,93;59,95;6,90;11,41;4,33;11974968,30;7358013,53;19852687,05
"150796 Terra Alta";11262;1,07;406,83;56,01;0,00;4,66;3,67;3139818,74;2055915,62;4581757,66
"150797 Terra Santa";18105;2,44;453,04;55,50;4,84;4,83;9,85;4306126,32;4037392,10;8202302,12
"150800 Tomé-Açu";61095;3,34;328,69;47,21;0,00;8,95;5,15;11014753,37;8337086,49;20081134,02
"150803 Tracuateua";29793;2,92;357,05;49,40;4,02;4,59;6,21;8125611,50;3742712,89;10637624,79
"150805 Trairão";18280;1,70;438,78;45,20;3,88;3,69;6,28;3440957,69;2841251,54;8020957,42
"150808 Tucumã";37920;4,92;439,93;59,79;3,15;21,45;0,97;8722902,11;6997950,92;16682151,50
"150810 Tucuruí";108885;5,01;573,35;64,48;0,01;17,69;5,07;33866601,29;17964925,18;62429640,03
"150812 Ulianópolis";55739;4,03;348,43;47,16;0,00;23,36;1,41;12693598,52;6770946,57;19421262,30
"150815 Uruará";44370;2,02;365,79;69,81;1,65;2,15;0,18;10021146,53;5346985,40;16230242,04
"150820 Vigia";51705;0,00;293,20;0,00;0,00;0,00;0,00;8554009,62;6605923,95;15159932,97
"150830 Viseu";59401;2,72;305,99;33,13;3,96;16,07;5,08;12515014,74;5753701,01;18176258,98
"150835 Vitória do Xingu";14566;66,46;2213,02;47,92;3,11;21,67;7,96;3197672,12;27140114,99;32234818,33
"150840 Xinguara";43188;6,71;620,28;59,74;6,52;22,81;0,29;16772678,99;11076294,56;26788698,61
"160010 Amapá";8690;2,27;471,27;23,93;3,49;4,22;28,89;2348854,05;1325805,57;4095313,03
"160020 Calçoene";10345;2,63;273,84;35,67;5,51;4,79;2,72;2241836,93;1364591,02;2832901,88
"160021 Cutias";5523;2,85;674,73;42,18;2,55;50,20;0,17;1732996,33;1176023,36;3726550,07
"160023 Ferreira Gomes";7087;12,43;557,80;74,23;1,20;3,08;9,56;2284884,85;2287415,66;3953138,15
"160025 Itaubal";5061;1,33;454,49;57,03;7,18;18,04;1,61;2284825,02;887749,76;2300177,51
"160027 Laranjal do Jari";46639;2,06;259,74;79,01;0,00;2,87;2,57;8533663,42;3117828,90;12114214,25
"160030 Macapá";465495;12,58;303,22;61,12;3,53;8,49;5,74;77859486,69;85417645,89;141147656,87
"160040 Mazagão";19981;2,25;353,67;34,97;6,90;9,10;15,79;5754433,63;2549625,62;7066765,23
"160050 Oiapoque";24892;4,91;215,76;74,49;0,23;4,01;5,68;4136133,08;1256396,22;5370600,56
"160015 Pedra Branca do Amapari";14560;10,94;598,94;55,92;3,18;4,39;8,07;3359072,89;5450511,91;8720514,50
"160053 Porto Grande";20143;3,99;491,63;59,45;9,83;2,03;12,76;5834763,82;2097784,66;9902905,04
"160055 Pracuúba";4655;1,28;359,26;40,04;3,94;32,54;2,59;1344471,35;942385,19;1672367,98
"160060 Santana";113854;4,14;273,21;78,49;7,24;6,26;3,59;24065073,60;10621584,81;31105838,33
"160005 Serra do Navio";5025;1,45;430,38;62,91;2,00;1,93;11,65;2363907,55;1298744,15;2162651,61
"160070 Tartarugalzinho";15665;2,26;359,39;41,95;0,00;2,92;33,68;4284961,81;1907045,85;5629777,17
"160080 Vitória do Jari";14680;6,96;408,56;36,11;5,61;5,39;13,41;3674051,58;1755071,91;5997691,34
"170025 Abreulândia";2555;6,83;804,78;32,71;4,03;10,66;6,45;826401,25;1371521,30;2056203,78
"170030 Aguiarnópolis";6307;6,91;506,05;56,86;5,52;9,60;9,05;1841794,70;2022696,12;3191668,51
"170035 Aliança do Tocantins";5565;7,22;667,63;43,96;0,01;10,73;20,05;1203238,42;1817713,00;3715372,33
"170040 Almas";7340;6,82;465,54;47,42;5,09;5,37;1,11;1319226,31;1850932,54;3417042,46
"170070 Alvorada";8526;6,54;598,78;38,96;1,91;14,04;21,18;1740029,99;3198030,91;5105201,64
"170100 Ananás";9798;3,28;576,59;38,85;3,21;20,38;2,91;3147667,40;2542186,32;5649426,26
"170105 Angico";3401;1,47;582,42;51,61;1,99;5,69;6,32;729045,08;1392007,66;1980805,37
"170110 Aparecida do Rio Negro";4672;4,04;583,21;62,62;1,79;14,79;6,87;1705043,40;1580743,34;2724735,13
"170130 Aragominas";5887;3,60;597,04;63,35;5,18;7,13;6,58;2094606,22;1422321,96;3514762,29
"170190 Araguacema";6934;8,82;555,55;30,53;0,07;7,18;13,56;2255591,73;2402579,04;3852186,12
"170200 Araguaçu";8734;7,41;492,69;40,68;2,33;17,33;7,81;2230817,26;2106326,86;4303116,06
"170210 Araguaína";173112;12,65;504,13;50,17;2,27;37,62;3,78;52919522,36;39812066,23;87270610,77
"170215 Araguanã";5581;2,95;442,09;58,51;0,00;16,28;1,48;1129833,15;1966000,00;2467281,63
"170220 Araguatins";34810;3,61;391,10;58,00;1,63;3,73;5,89;8535540,00;4492549,00;13614189,17
"170230 Arapoema";6777;7,34;437,28;42,00;14,46;9,35;8,90;921219,39;1842374,75;2963443,78
"170240 Arraias";10752;10,50;354,77;46,89;3,19;3,47;21,27;2395832,52;2100793,84;3814442,37
"170255 Augustinópolis";17861;5,18;470,74;45,34;1,55;4,31;22,63;5559971,46;2794054,12;8407865,79
"170270 Aurora do Tocantins";3709;3,94;617,05;51,41;1,03;3,23;7,96;1081783,90;1346387,19;2288641,53
"170300 Babaçulândia";10744;4,21;402,57;46,97;2,89;3,77;16,20;2046601,95;1767403,09;4325231,32
"170305 Bandeirantes do Tocantins";3460;6,36;612,42;49,77;1,50;19,11;5,10;478615,28;1552515,10;2118980,66
"170307 Barra do Ouro";4503;2,84;483,63;56,59;2,14;8,18;5,21;769138,48;1368231,29;2177773,32
"170310 Barrolândia";5622;8,28;603,03;38,94;5,80;7,64;11,00;1462054,39;1682980,36;3390234,59
"170320 Bernardo Sayão";4525;2,09;635,37;46,12;0,01;16,69;15,96;1221448,06;1706592,11;2875058,16
"170330 Bom Jesus do Tocantins";4590;2,72;569,43;37,62;0,11;10,26;27,32;1123144,27;1316151,74;2613691,66
"170360 Brasilândia do Tocantins";2188;6,15;1008,58;61,06;0,68;6,52;2,29;652483,34;1508920,38;2206772,86
"170370 Brejinho de Nazaré";5475;4,43;610,63;42,61;5,14;10,95;12,06;1562949,41;1797838,17;3343216,90
"170380 Buriti do Tocantins";10988;0,61;460,01;48,83;0,00;6,51;17,66;1712085,31;2626013,15;5054610,02
"170382 Cachoeirinha";2266;1,85;899,61;35,32;0,00;18,62;10,30;1084524,09;1187388,91;2038525,32
"170384 Campos Lindos";9604;3,94;370,19;37,53;3,39;6,79;10,75;1451969,00;1892583,96;3555300,36
"170386 Cariri do Tocantins";4238;5,90;949,22;42,06;5,46;22,51;17,60;1560508,75;2209230,43;4022792,58
"170388 Carmolândia";2531;1,14;590,71;58,00;1,70;0,00;15,31;523024,79;1012059,35;1495094,14
"170389 Carrasco Bonito";4019;1,65;560,19;42,20;3,06;8,28;1,69;1270717,88;1251352,95;2251406,90
"170390 Caseara";5193;6,22;621,51;45,10;4,62;9,84;4,73;1215141,68;2036195,47;3227483,94
"170410 Centenário";2835;3,06;625,90;38,81;0,00;13,17;2,41;1006254,13;1102595,52;1774422,88
"170510 Chapada da Natividade";3363;1,99;537,01;52,64;4,02;5,20;2,29;698698,34;1207186,84;1805970,84
"170460 Chapada de Areia";1402;1,66;1352,65;28,04;8,46;12,96;14,24;696692,21;1134000,03;1896413,08
"170550 Colinas do Tocantins";34416;6,49;587,91;54,02;0,07;7,86;17,03;15697087,91;4296484,93;20233599,83
"171670 Colméia";8465;5,31;612,13;37,49;0,00;20,95;13,82;2507273,55;2667314,10;5181711,26
"170555 Combinado";4863;4,51;700,96;42,30;0,02;8,34;17,30;1694911,07;1396195,72;3408776,48
"170560 Conceição do Tocantins";4194;3,97;752,97;37,02;1,24;13,01;10,96;1724946,25;1467436,02;3157967,66
"170600 Couto Magalhães";5477;5,67;549,55;67,57;3,01;7,13;7,24;1441718,16;1581371,89;3009859,94
"170610 Cristalândia";7380;7,01;603,43;38,14;2,11;15,48;0,86;2217370,10;2045279,66;4453316,42
"170625 Crixás do Tocantins";1694;4,22;1330,19;55,58;3,23;21,73;0,18;548249,86;1442906,96;2253341,48
"170650 Darcinópolis";5912;0,62;479,21;47,98;0,41;12,55;12,81;1696076,03;1143413,28;2833085,47
"170700 Dianópolis";21457;5,26;526,19;63,08;3,93;5,46;14,80;3634564,29;6847366,75;11290564,74
"170710 Divinópolis do Tocantins";6823;11,43;629,25;42,87;2,40;4,81;13,91;1949248,80;1839912,34;4293344,18
"170720 Dois Irmãos do Tocantins";7294;8,55;552,76;48,64;2,76;11,46;10,89;1919028,71;1897429,64;4031861,30
"170730 Dueré";4725;8,55;948,03;46,41;2,03;13,85;0,00;1698389,57;2955203,98;4479449,92
"170740 Esperantina";10651;2,51;317,64;43,81;0,00;7,14;0,06;1589468,60;2119249,89;3383164,43
"170755 Fátima";3882;4,63;769,70;41,44;4,26;19,01;22,27;961963,06;1931585,29;2987973,62
"170765 Figueirópolis";5369;7,71;870,48;45,36;0,00;3,72;16,22;2141347,06;2489576,59;4673581,38
"170770 Filadélfia";8871;4,09;330,14;65,52;1,36;3,19;0,00;1379281,83;1549676,51;2928638,97
"170820 Formoso do Araguaia";18713;8,33;514,61;65,88;0,00;4,91;2,50;3744319,02;5749838,59;9629948,57
"170825 Fortaleza do Tabocão";2570;4,03;619,15;100,00;0,00;0,00;0,00;552491,35;965542,92;1591205,10
"170830 Goianorte";5144;11,50;574,50;40,11;1,12;5,79;17,15;2277210,53;1513814,66;2955222,89
"170900 Goiatins";12894;4,10;335,45;46,97;2,89;3,77;16,20;2481016,95;1847459,51;4325231,32
"170930 Guaraí";25399;11,17;382,36;73,05;1,55;4,69;8,46;5551145,64;4603807,41;9711506,74
"170950 Gurupi";84628;8,44;478,03;74,88;0,10;9,18;7,70;27297735,40;13824098,55;40454514,69
"170980 Ipueiras";1918;1,80;1156,25;37,19;4,79;10,82;16,72;1040601,43;2046747,02;2217693,54
"171050 Itacajá";7434;2,81;620,82;47,70;0,08;25,90;7,98;3223273,28;1994955,53;4615191,71
"171070 Itaguatins";6007;2,08;483,08;43,02;6,86;6,88;17,21;859527,41;2042945,43;2901857,27
"171090 Itapiratins";3752;3,98;734,21;43,48;1,30;7,20;8,86;1179125,04;1415020,72;2754768,13
"171110 Itaporã do Tocantins";2470;2,74;921,48;32,79;3,94;7,91;11,91;884530,61;1316611,85;2276046,10
"171150 Jaú do Tocantins";3791;4,09;763,30;39,23;3,14;13,80;15,24;1454848,40;1511293,65;2893653,89
"171180 Juarina";2237;3,37;1048,75;53,23;2,65;12,54;11,68;833565,60;1464311,63;2346048,11
"171190 Lagoa da Confusão";12501;7,75;513,18;47,57;0,48;6,04;7,07;2187652,18;3936937,08;6415213,93
"171195 Lagoa do Tocantins";4115;1,24;511,99;35,96;5,31;8,60;23,77;955330,16;1100124,07;2106844,06
"171200 Lajeado";3059;1,37;2185,80;53,26;4,12;15,64;4,19;1384764,10;4745562,69;6686360,52
"171215 Lavandeira";1845;5,13;1344,25;30,43;0,00;12,10;43,89;1831208,98;1480142,80;2480142,80
"171240 Lizarda";3791;2,04;550,86;40,89;3,87;10,43;16,29;862848,33;1266360,54;2088293,91
"171245 Luzinópolis";2992;1,06;721,66;39,00;5,31;20,11;9,18;871167,73;1327664,53;2159214,32
"171250 Marianópolis do Tocantins";4976;2,94;671,78;54,99;4,56;12,90;8,57;1082829,87;2069996,73;3342793,78
"171270 Mateiros";2570;4,24;1073,32;54,52;1,91;17,67;10,71;752516,67;1571530,65;2758441,97
"171280 Maurilândia do Tocantins";3386;2,01;746,63;38,29;5,98;7,99;6,64;866602,82;1578380,39;2528106,10
"171320 Miracema do Tocantins";19340;4,34;688,49;26,83;6,77;5,00;7,97;5641316,75;7073373,46;13315435,31
"171330 Miranorte";13363;6,02;506,14;42,51;3,75;12,07;11,84;3178860,26;2960166,79;6763533,21
"171360 Monte do Carmo";7654;3,44;465,00;48,38;3,90;14,56;0,95;1739150,85;1776441,42;3559100,34
"171370 Monte Santo do Tocantins";2248;4,98;785,27;38,29;0,00;10,38;0,61;529662,78;1188908,30;1765287,02
"171395 Muricilândia";3470;3,11;568,61;52,03;0,00;16,79;7,73;926610,01;1357945,62;1973059,73
"171420 Natividade";9301;5,68;498,50;58,87;1,79;5,57;5,35;2296967,03;2357012,15;4636570,70
"171430 Nazaré";4118;4,00;817,50;42,59;0,00;0,00;12,73;1700126,58;1808923,87;3366468,79
"171488 Nova Olinda";11616;3,65;473,50;56,93;0,19;8,03;11,68;2918676,43;2636590,19;5500140,87
"171500 Nova Rosalândia";4159;7,02;834,35;46,45;1,39;8,61;13,56;1231016,81;2276289,54;3470074,36
"171510 Novo Acordo";4213;2,75;810,27;66,06;2,34;7,55;8,32;1369752,36;1751190,93;3413672,01
"171515 Novo Alegre";2352;4,12;1027,44;51,92;0,00;8,81;11,69;998322,20;1508742,33;2416536,24
"171525 Novo Jardim";2674;1,76;981,26;39,89;3,08;13,72;21,83;808968,33;1724968,52;2623880,38
"171550 Oliveira de Fátima";1104;2,86;1652,98;44,29;5,18;19,00;8,60;605959,09;1276602,22;1824886,83
"172100 Palmas";279856;17,48;661,18;66,99;3,61;12,91;2,37;90578717,81;88969483,59;185035492,38
"171570 Palmeirante";5757;9,10;535,79;44,12;0,00;6,49;14,38;1159365,24;1927927,09;3084524,32
"171380 Palmeiras do Tocantins";6450;2,24;429,63;51,48;4,27;11,54;3,90;1549551,21;1248747,86;2771144,32
"171575 Palmeirópolis";7666;4,45;671,48;55,80;3,46;11,91;4,29;2624693,54;3397145,27;5147531,91
"171610 Paraíso do Tocantins";49727;9,75;414,57;69,10;2,00;5,81;2,68;12899259,74;9912129,27;20615197,32
"171620 Paranã";10568;5,49;485,89;48,18;3,91;13,43;5,60;2139799,15;3204828,49;5134833,61
"171630 Pau D'Arco";4834;3,32;472,08;44,91;6,84;11,55;5,27;1042453,73;1212270,63;2282031,94
"171650 Pedro Afonso";13097;7,75;399,70;62,59;1,91;9,63;2,08;2338525,14;3431071,54;5234825,73
"171660 Peixe";11467;6,98;725,67;51,81;0,02;15,17;12,00;3050192,05;4951884,57;8321238,77
"171665 Pequizeiro";5418;1,13;614,07;41,15;1,22;26,36;12,62;1895679,27;2099856,00;3327036,92
"171700 Pindorama do Tocantins";4534;1,62;876,15;49,12;3,20;4,06;16,49;1518828,85;2024057,99;3972450,40
"171720 Piraquê";3038;4,14;880,13;51,03;0,01;21,25;7,54;823873,53;2232258,90;2673848,52
"171750 Pium";7447;10,50;707,22;50,00;0,00;13,12;4,23;2346946,34;3430538,36;5266673,44
"171780 Ponte Alta do Bom Jesus";4647;3,55;531,58;50,92;14,18;8,81;1,62;1156182,52;1331128,75;2470254,89
"171790 Ponte Alta do Tocantins";7872;3,77;430,80;54,77;0,00;6,65;0,71;1237244,47;2045114,92;3391286,68
"171800 Porto Alegre do Tocantins";3071;3,45;668,86;49,07;4,88;26,79;0,58;549495,13;1481477,62;2054061,74
"171820 Porto Nacional";52510;16,16;543,96;52,25;1,72;35,08;3,05;17149929,67;13034333,00;28563390,69
"171830 Praia Norte";8298;0,59;383,63;30,87;3,14;18,73;4,30;1689625,07;1990547,95;3183325,24
"171840 Presidente Kennedy";3738;5,02;739,78;46,80;3,19;9,52;10,73;1584286,88;1477080,33;2765307,54
"171845 Pugmil";2621;3,85;973,02;50,80;6,17;16,72;10,67;611480,36;1736478,00;2550289,64
"171850 Recursolândia";4182;1,98;480,78;62,17;2,07;5,00;0,41;688885,39;1094771,47;2010636,98
"171855 Riachinho";4561;2,62;499,92;58,98;3,30;10,99;5,21;975819,38;1518770,72;2280119,00
"171865 Rio da Conceição";2021;1,88;760,79;52,59;0,20;8,16;1,46;373033,81;1154315,10;1537551,79
"171870 Rio dos Bois";2787;8,71;862,55;31,74;0,00;19,24;13,65;735951,35;1460254,93;2403919,83
"171875 Rio Sono";6500;9,90;488,55;55,94;3,01;7,38;11,56;1917230,17;1694898,72;3175568,10
"171884 Sandolândia";3410;4,57;809,81;38,06;1,83;13,93;1,99;1121380,40;1706457,71;2761452,82
"171886 Santa Fé do Araguaia";7318;4,35;492,68;58,60;0,00;8,39;5,99;2147930,41;1765399,48;3605422,59
"171888 Santa Maria do Tocantins";3305;2,47;651,25;48,17;3,44;4,15;11,79;831896,14;1188158,73;2152389,16
"171889 Santa Rita do Tocantins";2322;7,03;890,99;41,37;6,59;8,15;4,81;772617,16;1440986,52;2068882,17
"171890 Santa Rosa do Tocantins";4814;6,73;707,62;51,96;0,00;3,99;14,40;1229404,56;1915215,98;3406478,07
"171900 Santa Tereza do Tocantins";2794;1,18;678,25;21,36;6,66;19,67;8,17;1153521,93;1180839,53;1895034,06
"172000 Santa Terezinha do Tocantins";2548;2,42;749,38;29,21;0,00;12,97;1,80;963293,72;1224212,70;1909411,23
"172010 São Bento do Tocantins";5164;2,74;505,90;36,71;0,00;0,00;20,10;1217359,13;1118839,82;2612469,89
"172015 São Félix do Tocantins";1559;1,69;1315,53;52,10;0,00;10,44;0,00;585373,00;1662774,69;2050914,57
"172020 São Miguel do Tocantins";11754;0,65;353,42;52,23;0,00;2,76;0,07;1936893,04;2279063,69;4154084,14
"172025 São Salvador do Tocantins";3071;2,85;848,59;39,65;0,35;18,39;14,63;684830,09;1423877,63;2606016,10
"172030 São Sebastião do Tocantins";4702;1,69;651,40;29,62;13,34;17,53;0,45;800633,39;1745951,61;3062889,04
"172049 São Valério";4161;7,13;792,98;52,83;0,00;12,27;7,66;928569,94;2247512,97;3299569,11
"172065 Silvanópolis";5372;5,47;649,23;34,75;4,54;4,25;15,82;2030719,44;1356212,52;3487648,09
"172080 Sítio Novo do Tocantins";9217;3,65;549,11;43,90;0,00;3,46;13,37;3134729,28;1926431,98;5061161,26
"172085 Sucupira";1921;3,30;1029,05;42,22;0,10;14,02;7,88;702466,34;1409177,26;1976798,94
"172090 Taguatinga";16386;4,06;526,03;60,00;2,30;5,42;9,86;4219937,86;2384299,54;8619502,33
"172093 Taipas do Tocantins";2112;1,37;929,79;41,93;0,36;13,11;13,22;529180,50;1504704,48;1963725,09
"172097 Talismã";2757;5,99;803,74;43,92;2,27;24,27;2,75;1020722,19;1470331,66;2215906,20
"172110 Tocantínia";7387;3,69;539,27;28,68;6,26;9,63;17,80;1627457,62;1724736,34;3983594,62
"172120 Tocantinópolis";23130;5,39;526,96;50,38;5,83;7,42;16,68;7662756,73;4135681,89;12188603,65
"172125 Tupirama";1813;4,17;1116,63;41,44;0,00;23,40;18,81;437000,03;1432105,63;2024456,88
"172130 Tupiratins";2518;4,66;889,01;41,96;4,50;4,34;10,53;796386,71;1344884,45;2238528,51
"172208 Wanderlândia";11622;3,90;370,00;47,16;4,42;9,84;3,56;2663611,27;2296957,71;4300104,56
"172210 Xambioá";11695;6,32;511,84;45,11;0,00;0,00;14,36;2778209,37;3638457,79;5985994,51
"210005 Açailândia";110543;10,97;639,82;73,76;9,37;0,54;2,38;26302988,88;40624174,11;70727290,43
"210010 Afonso Cunha";6421;2,88;607,92;13,59;0,00;4,17;19,06;2534646,69;1201472,13;3903449,76
"210015 Água Doce do Maranhão";12360;0,93;335,32;67,92;1,07;6,53;5,58;2414663,07;1729880,05;4144543,12
"210030 Aldeias Altas";26115;2,00;324,68;49,33;4,87;13,67;6,23;4850930,65;3246588,12;8478979,40
"210040 Altamira do Maranhão";10210;0,88;288,94;43,86;20,58;9,41;20,33;1912180,85;1816156,84;2950048,75
"210043 Alto Alegre do Maranhão";26619;2,29;282,60;39,11;0,83;27,03;7,71;3929728,71;3009036,05;7522590,12
"210050 Alto Parnaíba";10979;1,67;602,19;50,03;0,51;6,12;5,55;2224006,83;4387446,82;6611453,65
"210055 Amapá do Maranhão";6844;1,60;448,67;35,86;0,00;18,96;0,38;1526401,69;1538984,92;3070718,67
"210060 Amarante do Maranhão";40756;1,97;579,26;41,32;2,51;8,56;11,45;13906656,85;4981246,49;23608250,49
"210070 Anajatuba";27125;2,83;432,42;47,59;0,12;13,48;3,94;4613059,18;6963654,22;11729397,47
"210080 Anapurus";15499;3,34;385,70;30,78;0,00;10,92;3,14;2469622,35;3649608,52;5977896,63
"210083 Apicum-Açu";18169;2,61;357,79;47,40;1,53;8,25;0,00;4276436,32;2741324,47;6500668,48
"210087 Araguanã";15182;1,73;338,80;57,00;5,71;6,28;1,56;2426056,14;2717535,05;5143591,19
"210090 Araioses";45680;2,00;270,19;70,54;3,35;6,06;1,56;7916684,22;4425550,90;12342235,12
"210095 Arame";32083;0,36;275,09;71,83;0,00;10,36;4,62;4789147,73;3600000,00;8825784,22
"210100 Arari";29297;4,78;404,99;46,99;1,80;6,32;13,34;6131348,72;5733504,48;11864853,20
"210110 Axixá";11915;0,86;608,71;35,90;0,00;28,44;10,37;4542562,11;2725992,51;7252735,33
"210120 Bacabal";103020;3,90;586,48;32,03;0,00;14,68;4,87;44502638,09;10125326,10;60419449,48
