Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2009
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"351470 Echaporã";6239;4,64;391,71;28,84;7,88;52,44;2,47;954384,80;1619196,45;2443898,64
"351480 Eldorado";14514;4,68;375,27;8,19;2,51;10,63;2,09;1345629,55;4068582,55;5446658,54
"351490 Elias Fausto";15312;8,30;393,97;51,89;9,51;12,17;2,58;1454610,01;4343946,21;6032492,60
"351492 Elisiário";3317;6,95;453,22;59,30;10,75;6,03;1,68;360639,83;1166092,24;1503324,63
"351495 Embaúba";2442;3,40;660,76;43,90;18,72;23,23;2,09;536005,78;1077581,19;1613586,97
"351500 Embu das Artes";248722;22,37;232,00;63,90;1,98;25,98;0,64;17107419,02;39138159,21;57704666,78
"351510 Embu-Guaçu";62137;16,82;314,32;77,75;7,91;8,18;0,65;3968467,08;13017532,79;19530679,49
"351512 Emilianópolis";3184;2,61;439,96;56,47;7,46;5,49;3,09;332727,86;1044214,06;1400830,15
"351515 Engenheiro Coelho";14300;9,86;407,32;67,25;0,84;12,06;0,57;1109752,74;4454082,90;5824734,23
"351518 Espírito Santo do Pinhal";42260;17,61;307,31;31,43;4,04;33,92;0,66;4022910,31;9751939,83;12987052,28
"351519 Espírito Santo do Turvo";4428;4,06;468,15;58,63;7,22;13,71;0,60;454382,53;1573462,92;2072951,12
"355730 Estiva Gerbi";9657;11,72;408,34;67,83;17,41;6,62;6,70;672485,63;2939060,09;3943315,87
"351520 Estrela d'Oeste";9042;7,75;355,03;46,57;2,23;33,27;0,69;362675,73;2651610,88;3210154,96
"351530 Estrela do Norte";2474;2,53;723,93;67,68;1,23;5,76;6,06;327255,71;1474730,80;1790991,10
"351535 Euclides da Cunha Paulista";10168;2,73;398,21;55,81;2,61;3,74;2,28;1440906,08;2463775,65;4049029,86
"351540 Fartura";14969;6,30;330,15;31,60;2,53;9,03;0,62;1449451,45;3398518,19;4942044,82
"351560 Fernando Prestes";5312;6,63;505,70;54,22;11,00;16,56;0,40;684089,11;2144930,66;2686290,40
"351550 Fernandópolis";63539;17,56;244,02;55,80;2,73;20,16;3,43;3954182,04;11434378,68;15504487,20
"351565 Fernão";1521;3,10;840,55;34,08;1,97;8,17;3,95;264821,99;957702,63;1278470,11
"351570 Ferraz de Vasconcelos";179231;10,03;128,50;65,01;0,00;17,98;3,25;6706411,00;15942910,00;23031789,00
"351580 Flora Rica";2029;2,60;642,83;70,56;1,90;8,11;2,79;249399,40;1054904,88;1304304,28
"351590 Floreal";2884;2,62;495,32;64,20;3,97;18,09;1,26;98830,72;1266033,84;1428501,93
"351600 Flórida Paulista";13761;7,20;273,89;46,90;8,20;9,45;2,75;838103,94;2914800,49;3768947,33
"351610 Florínia";2856;4,43;785,44;44,32;8,32;34,26;1,77;419980,38;1765181,62;2243228,28
"351620 Franca";330938;30,34;239,20;60,21;0,87;18,72;0,86;24385964,71;58428050,14;79160794,77
"351630 Francisco Morato";157294;12,74;194,68;50,14;1,68;34,02;0,83;16250071,83;14953791,04;30621938,88
"351640 Franco da Rocha";131366;17,86;223,82;58,89;3,62;25,15;2,77;10296208,09;21545000,00;29402609,15
"351650 Gabriel Monteiro";2698;3,75;600,25;48,80;4,85;10,40;0,94;335485,43;1319645,26;1619470,58
"351660 Gália";6635;14,37;415,33;25,16;4,60;7,30;3,85;836168,93;1860159,05;2755707,28
"351670 Garça";43380;13,54;347,57;18,07;5,11;25,61;0,96;7177847,02;8804276,32;15077670,24
"351680 Gastão Vidigal";4118;3,31;404,03;58,05;3,39;15,58;5,04;181633,09;1497345,16;1663784,59
"351685 Gavião Peixoto";4244;4,78;1148,03;43,62;5,91;8,74;13,57;465378,35;4410400,58;4872231,18
"351690 General Salgado";10934;7,60;273,66;52,81;3,43;6,55;1,15;507133,85;2456752,73;2992222,93
"351700 Getulina";10960;6,92;279,96;28,09;7,65;18,79;3,39;1008439,42;2256879,12;3068411,20
"351710 Glicério";4547;5,34;531,92;65,15;4,02;10,85;3,10;742615,47;1515102,66;2418644,43
"351720 Guaiçara";11206;5,53;274,44;52,63;10,29;8,17;4,46;671613,54;2461707,40;3075329,92
"351730 Guaimbê";4740;5,89;435,95;42,23;0,51;5,27;4,14;946059,32;1276882,09;2066399,66
"351740 Guaíra";38676;10,24;428,88;62,02;5,05;13,24;0,87;5507452,99;11234360,06;16587238,88
"351750 Guapiaçu";17938;5,56;306,17;55,44;11,26;19,83;0,26;1328625,46;3926420,54;5492107,02
"351760 Guapiara";20927;3,97;330,95;29,80;0,43;38,86;2,41;2870844,65;4163656,81;6925887,99
"351770 Guará";19168;11,78;337,56;30,50;4,05;40,10;2,15;2563021,60;3706407,99;6470267,03
"351780 Guaraçaí";8657;7,94;345,13;38,52;3,83;11,56;0,30;712277,18;2280006,14;2987808,98
"351790 Guaraci";9459;5,39;520,09;45,86;1,50;21,07;1,63;633389,06;4218723,67;4919530,27
"351800 Guarani d'Oeste";2017;1,94;728,19;56,86;7,17;12,34;3,81;474730,23;1001501,72;1468767,07
"351810 Guarantã";6680;6,56;449,94;31,51;4,31;5,01;2,94;872748,14;2085972,61;3005580,02
"351820 Guararapes";29639;13,98;303,11;52,08;0,00;7,08;3,37;1134072,72;7901173,74;8983732,55
"351830 Guararema";26974;15,52;421,88;21,04;3,96;13,05;3,31;1210612,70;9866454,81;11379731,66
"351840 Guaratinguetá";113357;18,66;384,03;43,70;2,21;47,41;0,73;20900277,08;18964005,81;43532981,88
"351850 Guareí";14918;7,46;262,94;35,38;0,01;4,78;4,63;1363691,84;2551047,24;3922495,09
"351860 Guariba";34508;11,13;327,02;41,29;4,83;27,63;0,56;3808468,87;6768063,10;11284802,54
"351870 Guarujá";308058;51,71;361,52;53,39;2,68;32,51;1,34;37065040,10;73679504,68;111370362,62
"351880 Guarulhos";1299283;28,43;323,49;52,77;3,03;36,52;2,10;135316472,52;277104962,38;420306389,04
"351885 Guatapará";6382;11,68;569,94;44,51;2,02;41,89;1,73;252614,53;3347310,34;3637355,81
"351890 Guzolândia";4917;3,42;411,11;63,25;3,80;3,37;2,05;263507,53;1856992,94;2021443,94
"351900 Herculândia";9125;6,33;307,04;37,42;11,43;7,83;1,37;741270,45;1898107,39;2801770,93
"351905 Holambra";10224;17,61;595,51;45,63;7,96;45,37;0,10;947947,07;5173562,97;6088463,69
"351907 Hortolândia";205856;26,10;381,21;72,32;0,60;14,19;4,05;19472945,00;58464359,00;78473459,00
"351910 Iacanga";9732;10,57;396,83;35,32;7,40;4,35;0,60;1153775,94;2639814,40;3861954,83
"351920 Iacri";6879;3,68;368,67;25,26;9,00;18,50;3,70;970982,18;1644340,91;2536053,85
"351925 Iaras";5658;12,53;428,83;32,10;7,56;30,73;0,41;429782,95;1825031,66;2426302,77
"351930 Ibaté";29714;11,59;355,71;69,04;6,62;13,42;5,72;3522731,01;6750483,64;10569524,66
"351940 Ibirá";11141;10,64;281,78;52,55;6,18;6,76;1,87;800652,42;2147570,87;3139289,85
"351950 Ibirarema";7235;3,91;336,69;42,67;9,27;38,51;0,53;363811,64;1955590,54;2435923,83
"351960 Ibitinga";53148;10,00;258,88;25,43;2,54;3,52;0,86;5391973,82;8596542,60;13758871,11
"351970 Ibiúna";67392;17,99;297,67;69,19;5,02;13,31;0,32;4956538,90;14374711,27;20060615,74
"351980 Icém";6524;3,70;656,63;64,55;7,83;5,76;0,19;571593,86;3534133,13;4283865,26
"351990 Iepê";7856;5,82;765,69;32,10;9,09;28,32;2,79;1785080,47;4157488,77;6015291,74
"352000 Igaraçu do Tietê";24124;8,26;187,26;57,40;7,56;16,62;3,15;643758,35;3712907,46;4517498,96
"352010 Igarapava";28230;7,01;258,63;58,95;6,27;21,35;0,57;1082930,82;6247204,87;7301100,94
"352020 Igaratá";8950;25,56;424,48;57,53;8,89;4,44;2,51;722149,99;3101743,70;3799128,37
"352030 Iguape";30675;13,45;364,72;72,45;0,11;8,30;1,90;3162996,75;6728359,76;11187680,47
"352042 Ilha Comprida";10090;47,63;546,47;74,61;0,02;8,45;2,14;1208294,63;4009734,08;5513837,63
"352044 Ilha Solteira";25144;7,11;485,48;53,62;5,08;9,44;4,88;2075190,85;8734358,43;12206942,60
"352040 Ilhabela";26011;26,49;708,79;16,19;2,04;6,19;0,49;3372366,42;15057369,71;18436401,39
"352050 Indaiatuba";183803;25,87;359,11;49,16;1,86;40,40;1,16;23194583,63;47684212,42;66006193,05
"352060 Indiana";4751;3,64;394,84;73,53;10,87;3,82;0,37;520615,63;1172359,95;1875881,40
"352070 Indiaporã";3949;4,78;527,79;16,18;2,24;65,28;0,99;247168,01;1776671,66;2084259,82
"352080 Inúbia Paulista";3841;5,22;451,62;44,89;4,24;5,51;5,43;408197,91;1321017,71;1734670,57
"352090 Ipaussu";13608;9,40;322,66;38,56;6,01;10,90;1,00;834743,81;3383147,22;4390757,99
"352100 Iperó";27526;9,97;241,00;55,08;4,57;25,03;1,63;1093391,13;5663719,28;6633839,06
"352110 Ipeúna";5691;9,91;614,58;46,26;6,61;19,28;9,43;425136,25;2933051,58;3497550,06
"352115 Ipiguá";4253;4,33;395,79;41,98;8,93;28,60;1,14;116929,62;1565425,21;1683312,07
"352120 Iporanga";4789;4,53;593,89;15,43;1,52;9,14;1,27;681090,79;1904735,72;2844133,09
"352130 Ipuã";15883;9,25;341,48;66,22;3,99;19,06;3,49;1174562,96;4284799,89;5423664,23
"352140 Iracemápolis";19700;12,75;420,17;65,52;2,41;16,83;5,35;1029906,68;6868826,56;8277397,63
"352150 Irapuã";6978;5,12;443,24;58,64;5,00;11,72;5,49;778405,12;2372780,64;3092921,39
"352160 Irapuru";7874;6,07;284,76;30,79;4,55;6,73;0,24;673651,94;1413184,33;2242188,85
"352170 Itaberá";17674;7,17;417,75;34,16;0,35;57,40;0,74;2503155,76;5124645,11;7383284,29
"352180 Itaí";24093;14,55;324,71;39,08;3,89;6,53;0,00;2137790,76;5612323,94;7823220,09
"352190 Itajobi";14683;8,38;383,81;61,85;4,52;5,07;2,69;1360029,33;3992436,92;5635529,95
"352200 Itaju";2714;3,59;625,14;63,90;7,50;5,41;2,28;354913,11;1327058,35;1696625,70
"352210 Itanhaém";87338;33,45;351,25;71,20;6,59;10,16;0,97;10146201,47;20118117,97;30677622,71
"352215 Itaóca";3143;4,53;503,09;32,00;3,83;36,78;2,17;424916,31;1143180,29;1581204,91
"352220 Itapecerica da Serra";161983;16,13;228,05;64,75;3,05;24,08;0,91;11536884,10;23630984,57;36939924,70
"352230 Itapetininga";148808;13,42;346,93;30,19;1,29;44,63;3,26;21786611,15;30939005,80;51625451,17
"352240 Itapeva";89768;9,41;385,42;31,81;1,82;58,72;1,30;21211650,17;13496609,78;34598185,45
"352250 Itapevi";205881;21,51;278,34;71,28;5,15;11,46;1,15;13709158,08;44354544,99;57304598,32
"352260 Itapira";72657;17,77;409,64;68,40;2,82;18,18;0,90;9919396,40;17866966,04;29762958,59
"352265 Itapirapuã Paulista";3919;1,69;465,23;22,26;3,04;42,17;3,49;531127,89;1097054,32;1823235,78
"352270 Itápolis";40411;11,89;329,85;35,39;1,13;28,67;1,41;4336497,93;9213660,39;13329532,74
"352280 Itaporanga";14780;6,53;334,09;28,87;9,09;21,97;1,50;1344933,53;2745034,92;4937870,10
"352290 Itapuí";12536;7,50;387,71;45,64;9,92;19,37;0,28;1876510,17;3131140,08;4860370,60
"352300 Itapura";3941;3,36;652,76;58,33;9,58;8,90;3,15;595573,12;1885575,77;2572523,76
"352310 Itaquaquecetuba";359253;22,21;144,99;67,21;8,11;10,63;2,72;13543705,26;32138288,58;52089502,35
"352320 Itararé";51412;9,41;284,37;26,17;3,67;46,39;0,77;6301758,96;8147953,23;14619876,22
"352330 Itariri";16284;10,77;278,03;60,35;1,96;4,97;1,27;1498373,09;2995651,07;4527503,00
"352340 Itatiba";99047;20,60;298,08;39,59;0,03;38,61;0,21;11240916,15;21333793,05;29524146,95
"352350 Itatinga";19085;11,93;272,71;44,27;9,17;8,94;1,04;947140,47;4400321,47;5204653,84
"352360 Itirapina";14829;25,72;474,48;69,59;0,00;13,35;2,14;1338412,06;5905248,66;7036126,35
"352370 Itirapuã";5903;3,15;259,33;58,59;7,71;9,90;5,11;423638,11;1107167,94;1530806,05
"352380 Itobi";7708;8,81;253,76;60,85;7,63;15,47;0,00;184328,27;1774042,36;1955951,33
"352390 Itu";157384;28,59;304,82;55,59;6,92;28,60;1,06;8609251,05;37589873,07;47973464,32
"352400 Itupeva";42458;30,77;436,84;45,27;1,91;37,87;2,76;3188182,96;15191515,74;18547529,70
"352410 Ituverava";40882;11,52;371,23;22,10;5,08;40,58;3,76;7896944,27;6412534,12;15176586,88
"352420 Jaborandi";6715;4,65;438,73;71,43;6,90;9,05;0,41;918349,04;1926327,46;2946072,35
"352430 Jaboticabal";73084;19,57;382,65;43,94;6,50;34,40;1,32;8938597,70;17354702,10;27965577,47
"352440 Jacareí";212824;20,40;375,66;41,95;3,71;38,55;1,45;26279727,05;53626476,49;79948545,63
"352450 Jaci";5556;3,98;397,96;56,62;22,89;10,67;3,10;476394,57;1733606,38;2211041,38
"352460 Jacupiranga";16322;10,08;383,23;73,82;0,31;11,82;1,37;1623876,00;4273833,62;6255021,19
"352470 Jaguariúna";41107;10,94;1023,12;30,99;6,97;57,48;0,24;3980446,00;37832258,33;42057446,43
"352480 Jales";49996;18,57;241,36;37,57;1,26;32,32;1,21;3685515,46;8657601,90;12066791,98
"352490 Jambeiro";5550;20,19;442,89;55,18;4,20;9,83;1,49;374144,18;2125505,68;2458031,25
"352500 Jandira";112130;19,59;257,93;50,43;6,86;17,46;2,02;10403890,48;15992361,56;28921996,16
"352510 Jardinópolis";37471;12,31;327,79;43,06;2,50;27,30;0,63;2407044,52;10180596,81;12282675,87
"352520 Jarinu";22822;30,58;428,29;66,79;17,04;12,94;2,48;1204216,21;8824699,73;9774437,28
"352530 Jaú";135546;22,11;251,14;48,18;5,55;17,67;2,48;6530600,07;24268604,80;34041537,75
"352540 Jeriquara";3216;3,65;522,87;75,65;4,13;5,12;0,49;341661,71;1282713,47;1681542,68
"352550 Joanópolis";11169;12,98;372,55;28,76;1,68;25,46;0,60;912838,87;3444601,81;4161006,25
"352560 João Ramalho";4344;3,88;441,96;67,12;5,79;11,19;1,53;418787,71;1454731,13;1919890,63
"352570 José Bonifácio";32551;11,77;259,31;65,41;4,26;17,30;1,49;1245214,30;7221901,31;8440675,77
"352580 Júlio Mesquita";4539;5,29;498,73;41,66;12,48;8,91;2,15;439454,53;1710751,55;2263729,21
"352585 Jumirim";2290;3,38;539,28;70,80;12,39;9,76;0,76;81942,03;1143631,79;1234944,95
"352590 Jundiaí";349929;30,34;581,88;27,31;3,35;48,30;1,93;69242135,93;138022718,43;203617675,18
"352600 Junqueirópolis";19976;8,52;294,96;27,88;7,01;4,95;2,89;1930239,03;4127464,68;5892127,84
"352610 Juquiá";19585;10,84;387,29;25,79;3,30;58,81;1,65;2266292,06;5820276,20;7585131,06
"352620 Juquitiba";29335;16,02;304,12;61,73;1,17;29,69;0,38;2407395,49;5434212,40;8921406,32
"352630 Lagoinha";4909;4,40;436,62;71,82;5,88;3,72;3,69;736150,69;1591922,32;2143385,21
"352640 Laranjal Paulista";26296;12,61;333,03;39,47;0,08;45,63;0,57;2179339,50;6595531,96;8757421,13
"352650 Lavínia";9445;9,30;274,05;60,81;6,37;7,84;0,75;498942,90;2082410,17;2588357,86
"352660 Lavrinhas";7002;29,70;407,92;38,17;12,89;8,03;20,56;587141,05;2358272,94;2856287,50
"352670 Leme";88995;18,14;308,83;47,27;2,03;7,46;0,76;9420022,05;17324129,76;27484509,61
"352680 Lençóis Paulista";63314;12,29;296,53;38,57;3,96;46,31;2,07;6803026,20;12514985,76;18774733,48
"352690 Limeira";281583;22,40;336,30;27,73;6,82;58,59;2,47;46619278,25;49760567,38;94696723,04
"352700 Lindóia";5974;14,39;657,06;35,36;11,92;6,70;0,51;845069,69;3035520,17;3925256,28
"352710 Lins";73183;17,47;304,13;31,94;2,55;44,52;0,59;9673669,80;12559634,17;22257322,27
"352720 Lorena";82770;13,51;362,02;31,93;1,26;53,38;1,08;9822512,10;19910330,78;29964655,30
"352725 Lourdes";2032;2,99;875,21;45,68;1,62;26,04;2,60;349809,60;1385069,96;1778419,00
"352730 Louveira";33251;15,15;757,18;39,38;4,78;12,39;8,12;2472582,48;24922645,81;25177139,45
"352740 Lucélia";20284;10,14;319,31;23,64;1,43;33,62;1,17;2003657,92;4510689,00;6476811,23
"352750 Lucianópolis";2443;2,22;674,69;57,84;8,52;5,67;3,01;176528,89;1510031,53;1648270,93
"352760 Luís Antônio";11924;8,01;773,16;42,12;11,29;19,79;1,76;973829,37;7731923,92;9219207,58
"352770 Luiziânia";5138;3,38;501,87;40,38;0,93;6,43;1,84;656032,19;1877029,95;2578604,78
"352780 Lupércio";4396;2,72;534,93;28,07;12,58;15,59;1,12;717124,91;1612766,63;2351552,71
"352790 Lutécia";2855;4,52;710,13;47,35;21,35;15,66;0,77;319399,60;1709163,30;2027407,87
"352800 Macatuba";16939;7,98;382,91;40,61;5,44;42,53;3,88;1379267,83;5128457,42;6486193,05
"352810 Macaubal";7672;5,81;231,50;57,34;9,12;4,52;0,00;199166,09;1395297,07;1776039,21
"352820 Macedônia";3393;2,44;516,44;56,53;15,52;6,15;6,01;247502,84;1082237,42;1752270,26
"352830 Magda";3160;4,29;570,79;66,04;6,98;5,00;0,62;112043,58;1715289,74;1803703,85
"352840 Mairinque";43658;13,66;307,56;26,68;2,64;28,88;1,18;3342458,66;9869287,02;13427447,79
"352850 Mairiporã";79155;27,12;279,26;44,81;1,91;28,65;0,64;7817795,68;16548813,55;22104817,22
"352860 Manduri";9123;6,62;238,10;47,76;14,72;22,00;2,82;233939,03;1956060,24;2172187,68
"352870 Marabá Paulista";5996;3,03;331,92;39,53;1,50;5,44;0,93;449363,60;1540827,99;1990191,59
"352880 Maracaí";13710;10,38;449,59;40,85;4,77;13,24;2,62;719416,48;5176592,94;6163895,66
"352885 Marapoama";2780;3,12;550,77;48,17;9,95;5,93;0,49;143548,70;1387578,36;1531127,06
"352890 Mariápolis";3896;3,37;335,23;54,45;7,33;6,14;6,94;180030,00;1096899,82;1306068,57
"352900 Marília";225938;21,88;413,43;30,72;0,31;61,83;2,02;50882955,34;40953482,26;93409905,97
"352910 Marinópolis";2158;1,94;598,23;54,38;4,23;18,00;0,29;263092,76;950160,08;1290969,94
"352920 Martinópolis";25533;10,13;306,02;60,62;14,48;12,87;1,33;2512655,89;5027286,58;7813543,28
"352930 Matão";78222;14,41;246,81;50,94;6,70;25,60;3,92;3680751,49;14815166,89;19305808,36
"352940 Mauá";417458;28,37;296,25;57,18;11,89;15,99;1,22;37158816,60;98612447,02;123669890,32
"352950 Mendonça";4217;4,94;480,24;65,33;7,67;13,36;0,91;232037,72;1660423,33;2025192,44
"352960 Meridiano";3929;9,71;519,37;59,84;4,71;3,77;8,20;541671,29;1332438,43;2040599,16
"352965 Mesópolis";1767;2,01;924,44;53,24;3,64;9,33;1,84;362800,39;1157923,47;1633479,03
"352970 Miguelópolis";21095;8,79;439,84;45,76;8,18;13,97;3,09;2422250,08;5984682,10;9278403,49
"352980 Mineiros do Tietê";12334;7,41;290,97;60,69;5,30;11,91;1,48;666568,06;2912839,61;3588804,50
"353000 Mira Estrela";2663;2,31;699,21;52,07;7,24;4,77;2,53;381778,33;1176749,69;1861986,34
"352990 Miracatu";23801;13,91;309,17;78,31;3,50;7,16;1,10;1964232,01;5304687,48;7358612,95
"353010 Mirandópolis";26761;9,91;250,09;43,73;8,43;25,32;4,11;1802523,40;4850876,31;6692641,21
"353020 Mirante do Paranapanema";18131;14,94;355,63;63,78;2,26;14,43;2,89;2750198,61;4234157,10;6447905,16
"353030 Mirassol";54920;20,66;237,12;48,36;0,57;36,59;3,74;2548426,89;11369974,19;13022482,70
"353040 Mirassolândia";4396;1,60;377,04;46,51;10,69;22,01;7,95;279706,63;1360114,95;1657480,05
"353050 Mococa";68718;16,50;359,31;30,71;6,09;40,12;5,16;8667205,63;14953602,24;24690733,67
"353060 Mogi das Cruzes";375268;29,22;247,47;38,44;3,49;46,33;1,20;44559207,97;50879437,95;92869376,07
"353070 Mogi Guaçu";139836;12,95;495,07;44,61;2,69;39,57;2,22;21229688,58;43746287,04;69228394,94
"353080 Moji Mirim";88373;21,48;465,72;46,60;6,32;31,37;3,67;14931521,10;25027300,39;41157488,72
"353090 Mombuca";3471;3,36;447,37;57,95;9,62;13,01;0,67;424714,33;1151137,10;1552820,48
"353100 Monções";2129;8,26;892,92;66,99;8,49;3,62;0,88;353193,77;1492505,03;1901020,96
"353110 Mongaguá";44087;39,29;386,43;65,70;2,35;18,30;1,14;4941574,51;13090642,53;17036416,28
"353120 Monte Alegre do Sul";7473;12,80;334,90;65,81;2,36;13,98;2,62;502591,08;1899436,70;2502728,86
"353130 Monte Alto";45895;17,41;354,88;28,27;11,53;50,14;1,12;5394632,40;9588214,06;16287188,53
"353140 Monte Aprazível";21015;13,61;314,11;53,89;8,06;5,38;5,10;1340547,30;5086103,36;6601064,24
"353150 Monte Azul Paulista";19741;9,69;282,84;45,37;4,03;42,06;0,51;1789761,91;3771338,14;5583538,30
"353160 Monte Castelo";4131;6,48;443,06;60,36;4,26;3,74;6,47;446156,52;1319615,27;1830296,73
"353180 Monte Mor";46641;11,76;377,14;53,07;2,95;7,25;0,84;5788434,39;11441544,23;17590113,67
"353170 Monteiro Lobato";4295;10,27;533,28;77,70;2,86;6,72;1,19;428182,52;1918836,79;2290434,12
"353190 Morro Agudo";26305;6,68;505,53;31,28;8,28;38,25;5,89;3254356,31;10323579,44;13297851,84
"353200 Morungaba";13305;9,47;342,96;34,91;1,77;53,07;0,32;1072225,14;3242537,99;4563114,40
"353205 Motuca";4691;4,76;735,33;56,17;4,43;7,63;5,04;600272,68;2987827,61;3449418,68
"353210 Murutinga do Sul";4290;4,78;503,56;42,50;19,27;22,63;1,27;592232,29;1332613,25;2160255,61
"353215 Nantes";2662;3,00;884,54;39,43;8,20;10,07;1,46;349720,72;2004917,83;2354638,55
"353220 Narandiba";4167;7,87;756,07;58,27;2,44;8,53;2,44;533717,27;2309663,08;3150523,88
"353230 Natividade da Serra";7674;4,12;301,79;35,71;8,49;15,53;1,49;471742,40;1762844,09;2315929,74
"353240 Nazaré Paulista";15232;18,47;335,08;29,92;4,03;55,30;2,77;994387,41;4099644,22;5103924,04
"353250 Neves Paulista";9114;6,91;318,09;30,28;3,99;22,44;2,87;684804,54;2185152,15;2899040,35
"353260 Nhandeara";10771;11,13;330,58;49,14;4,60;4,06;4,65;1149164,15;2426732,69;3560729,61
"353270 Nipoã";4103;4,02;360,18;62,39;5,94;7,53;0,33;268917,43;1207380,14;1477814,74
"353280 Nova Aliança";5140;4,46;526,06;66,73;6,76;6,19;5,85;545822,07;2149801,22;2703968,39
"353282 Nova Campina";9267;3,60;364,67;27,05;17,92;10,10;4,01;1034896,42;2213592,18;3379376,25
"353284 Nova Canaã Paulista";2172;2,12;665,59;63,38;12,88;8,34;4,17;397004,00;1097958,00;1445659,00
"353286 Nova Castilho";1122;2,82;1177,87;60,16;2,22;8,08;5,77;287174,92;993890,94;1321568,96
"353290 Nova Europa";10092;5,64;303,34;53,95;2,87;2,70;1,90;726579,45;2198306,43;3061267,80
"353300 Nova Granada";18683;6,86;287,18;59,22;9,93;4,91;0,60;700565,11;4344085,07;5365334,17
"353310 Nova Guataporanga";2184;2,44;609,69;50,92;8,64;7,69;1,12;280348,75;1033408,20;1331565,52
"353320 Nova Independência";2742;8,29;606,28;67,18;2,59;11,62;0,95;400235,57;1211576,31;1662415,93
"353330 Nova Luzitânia";3795;3,70;383,11;57,14;4,72;10,31;2,91;375313,38;1154307,63;1453885,01
"353340 Nova Odessa";48754;19,07;452,06;50,72;2,34;36,57;0,87;3305668,72;18432336,41;22039722,01
"353325 Novais";3974;3,84;405,91;53,89;10,72;10,44;2,47;183641,18;1242492,88;1613073,71
"353350 Novo Horizonte";36271;11,44;292,79;52,95;0,30;4,35;2,24;1590037,66;8879098,39;10619627,01
"353360 Nuporanga";7004;6,86;518,92;51,71;0,68;6,73;3,54;742739,10;2828741,59;3634531,07
"353370 Ocauçu";4341;5,07;371,66;52,21;13,26;10,27;2,62;149617,56;1302025,69;1613378,60
"353380 Óleo";2699;2,34;500,82;62,56;7,63;9,74;0,74;186991,69;1194158,73;1351712,05
"353390 Olímpia";50602;18,37;293,50;37,16;12,47;29,59;4,05;5725180,81;9698520,38;14851516,71
"353400 Onda Verde";4005;4,79;609,62;40,01;10,27;24,43;8,47;331801,83;2032141,51;2441539,27
"353410 Oriente";6382;10,17;329,93;33,86;5,11;4,16;0,50;490291,19;1596312,12;2105612,76
"353420 Orindiúva";5406;4,79;729,63;64,78;15,13;4,70;0,32;207953,49;3736420,87;3944374,36
"353430 Orlândia";37534;11,22;306,08;51,57;7,41;36,42;1,27;2114206,86;8501860,24;11488292,08
"353440 Osasco";718646;34,91;375,56;64,68;7,45;18,04;0,44;57612319,79;211441936,61;269893390,48
"353450 Oscar Bressane";2536;5,35;604,56;48,78;10,74;8,88;3,90;358338,18;1140871,32;1533163,29
"353460 Osvaldo Cruz";31461;15,35;292,77;36,79;8,34;20,78;2,71;3909609,93;4994344,81;9210694,23
