Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2014
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"150543 Ourilândia do Norte";30171;10,32;517,53;53,89;1,89;28,57;3,57;6731729,92;9633900,62;15614531,87
"150548 Pacajá";43930;6,57;333,32;58,01;3,23;3,85;9,58;7614014,99;4926723,06;14642929,30
"150549 Palestina do Pará";7444;3,02;464,18;42,02;4,86;2,52;1,88;1374996,48;1963416,06;3455339,61
"150550 Paragominas";105417;8,02;527,35;55,74;0,00;11,18;3,42;15197374,23;25660000,00;55591963,57
"150553 Parauapebas";183352;15,21;1139,85;64,59;1,49;4,09;12,27;26549468,86;182443747,70;208993216,56
"150555 Pau D'Arco";5637;2,66;1202,74;36,34;2,11;20,64;24,27;3299288,55;3368187,99;6779849,62
"150560 Peixe-Boi";7881;3,39;418,78;47,10;0,00;8,47;18,24;1992659,23;1307383,37;3300420,31
"150563 Piçarra";12697;2,18;439,27;52,16;1,93;6,12;8,07;2867543,00;2638634,66;5577465,70
"150565 Placas";27700;3,38;241,64;50,75;1,64;3,75;4,75;3800636,75;2802047,00;6693546,29
"150570 Ponta de Pedras";28601;2,68;286,09;38,57;2,50;5,52;22,70;4603864,20;3280058,76;8182517,07
"150580 Portel";57205;2,93;264,56;47,79;0,00;15,33;8,96;8982051,20;4628852,99;15134119,96
"150590 Porto de Moz";37669;1,26;312,65;56,42;0,61;8,87;17,76;7339952,24;4101527,38;11777098,00
"150600 Prainha";29270;3,26;458,76;55,71;2,72;4,01;15,74;5756597,09;5255742,18;13427882,19
"150610 Primavera";10458;12,47;385,20;50,85;3,67;5,83;4,63;1800349,51;2017593,29;4028382,41
"150611 Quatipuru";12943;0,24;237,98;69,76;0,00;1,80;0,81;1485298,90;1573590,50;3080221,94
"150613 Redenção";79917;7,06;300,83;47,04;7,83;25,61;5,75;13902511,99;11005182,18;24041353,35
"150616 Rio Maria";17755;7,18;450,58;57,03;0,00;14,23;5,47;4737039,28;3340878,60;8000023,29
"150618 Rondon do Pará";49476;6,38;340,17;40,84;3,36;3,44;6,75;8274921,35;6971289,21;16830484,27
"150619 Rurópolis";45595;4,85;255,01;42,95;0,00;5,54;17,69;6264646,32;4031247,00;11627177,89
"150620 Salinópolis";38819;5,66;311,02;66,86;0,00;6,92;6,68;7381683,96;4715311,83;12073376,71
"150630 Salvaterra";21987;0,94;268,68;41,33;0,00;3,92;2,67;3381592,08;2279409,63;5907440,57
"150635 Santa Bárbara do Pará";19197;2,91;350,10;58,67;3,78;5,65;2,80;2565021,25;4111766,77;6720825,92
"150640 Santa Cruz do Arari";9191;0,57;338,01;25,49;0,00;4,18;0,39;1796379,57;1311177,84;3106657,41
"150650 Santa Isabel do Pará";65251;3,67;282,57;39,69;1,82;14,34;16,54;12792409,76;5843847,49;18437888,18
"150655 Santa Luzia do Pará";19418;4,09;508,50;23,51;1,39;7,25;31,71;4360099,26;2419452,91;9874040,06
"150658 Santa Maria das Barreiras";19437;4,48;437,54;55,44;0,33;10,58;8,69;4151928,62;4318576,58;8504476,28
"150660 Santa Maria do Pará";23790;2,25;364,67;45,95;1,51;22,09;3,11;5143079,64;2545685,88;8675528,58
"150670 Santana do Araguaia";65062;6,70;304,84;51,45;5,95;10,64;10,70;10841798,04;8941995,66;19833586,25
"150680 Santarém";290521;9,70;375,77;34,53;0,00;24,34;11,61;68906178,08;28009334,29;109168630,33
"150690 Santarém Novo";6390;1,09;598,32;51,94;4,22;2,70;1,18;5376059,84;2087232,15;3823245,91
"150700 Santo Antônio do Tauá";29110;1,98;208,74;62,79;5,90;6,58;4,38;4623179,71;2698521,95;6076307,02
"150710 São Caetano de Odivelas";17344;1,19;364,80;37,34;1,33;3,68;17,20;3708975,37;2504206,73;6327161,33
"150715 São Domingos do Araguaia";24235;3,84;382,94;11,39;0,00;1,51;62,63;5391674,23;3524029,79;9280609,30
"150720 São Domingos do Capim";30701;0,92;222,17;32,31;0,00;2,90;9,16;6465114,99;2803835,90;6820972,75
"150730 São Félix do Xingu";111633;5,76;279,45;31,97;0,08;24,93;13,33;15015875,90;9582112,73;31196046,73
"150740 São Francisco do Pará";15341;4,76;368,47;48,52;5,57;4,08;7,19;3563415,70;2089281,35;5652697,05
"150745 São Geraldo do Araguaia";24828;5,55;374,65;65,51;5,70;2,61;2,70;5768381,95;3517271,30;9301821,99
"150746 São João da Ponta";5703;0,30;424,02;69,06;11,52;7,97;6,50;1142636,32;1280046,55;2418177,84
"150747 São João de Pirabas";21767;1,80;395,97;48,35;4,13;7,59;10,18;5108193,50;3084701,04;8619120,84
"150750 São João do Araguaia";13470;3,27;512,88;32,94;2,10;4,09;2,87;3220481,69;3675276,74;6908536,83
"150760 São Miguel do Guamá";55191;2,66;313,31;42,64;0,00;10,35;13,60;10224507,36;7070000,00;17292065,30
"150770 São Sebastião da Boa Vista";24768;3,10;295,20;34,72;2,88;4,02;19,67;4494222,39;2817529,28;7311482,87
"150775 Sapucaia";5492;0,98;538,04;57,06;0,00;19,24;0,05;1310789,55;1586394,79;2954909,61
"150780 Senador José Porfírio";12075;5,49;512,72;42,53;1,46;3,62;1,24;3187801,00;2953438,65;6191114,44
"150790 Soure";24076;3,00;359,10;63,52;5,30;2,40;0,69;4599220,32;2800658,86;8645590,95
"150795 Tailândia";93906;6,88;196,42;46,73;4,00;17,97;14,29;11096806,32;7006829,83;18445162,57
"150796 Terra Alta";10973;2,37;377,52;56,24;0,00;2,50;21,29;2527786,06;1611470,84;4142479,30
"150797 Terra Santa";17783;2,21;382,38;40,12;3,55;4,60;13,00;3274766,51;3095353,46;6799783,90
"150800 Tomé-Açu";59795;5,58;330,95;38,48;0,00;15,36;2,90;11107400,27;9708398,72;19788952,41
"150803 Tracuateua";29125;2,62;394,04;35,63;3,62;5,70;24,50;7248108,22;3116982,99;11476459,65
"150805 Trairão";17880;1,99;474,78;38,61;0,00;7,68;11,67;3115907,69;3123421,06;8489012,82
"150808 Tucumã";36674;6,73;450,28;44,12;1,94;21,59;11,28;8168237,47;6749774,73;16513622,44
"150810 Tucuruí";105431;8,37;617,56;59,94;0,00;21,13;5,18;39974848,45;25134458,82;65109722,57
"150812 Ulianópolis";51956;4,92;336,37;46,09;0,00;18,51;15,45;10198711,72;6578599,15;17476387,89
"150815 Uruará";44607;4,11;420,35;36,64;0,00;6,30;19,48;11791364,53;5649423,91;18750718,62
"150820 Vigia";50622;0,49;334,61;36,07;0,00;5,87;13,07;9248396,53;6850560,00;16938452,39
"150830 Viseu";58694;2,65;268,56;34,39;1,54;16,56;4,08;9397565,07;5338314,96;15762877,11
"150835 Vitória do Xingu";14242;81,39;1739,58;45,25;0,84;21,57;8,56;3977577,58;20301484,29;24775085,66
"150840 Xinguara";42465;6,46;516,61;51,82;2,62;25,54;6,23;13910405,84;6906578,20;21937968,37
"160010 Amapá";8553;11,19;437,29;27,76;7,84;3,60;15,07;1943224,94;1525331,87;3740127,74
"160020 Calçoene";9979;2,02;268,12;35,92;6,02;3,68;8,79;1371371,06;1153271,73;2675536,24
"160021 Cutias";5291;1,60;431,74;63,15;0,00;3,18;23,79;858504,89;1383265,99;2284341,89
"160023 Ferreira Gomes";6714;52,13;787,24;46,08;4,25;11,77;21,83;981702,69;4285485,97;5285513,94
"160025 Itaubal";4836;0,00;349,45;46,10;0,00;6,07;4,07;783059,42;854077,48;1689950,27
"160027 Laranjal do Jari";44777;11,63;271,41;58,61;0,00;3,23;1,71;8556231,62;3324765,42;12152831,18
"160030 Macapá";446757;13,91;232,43;65,51;7,72;5,38;0,66;51971457,19;82211184,77;103839146,47
"160040 Mazagão";19157;4,34;375,10;28,26;0,72;2,52;25,62;3705958,26;3133410,35;7185731,17
"160050 Oiapoque";23628;3,70;199,94;10,28;0,00;2,85;0,31;3431572,42;1636451,34;4724258,38
"160015 Pedra Branca do Amapari";13411;14,69;1179,46;55,97;4,79;5,31;15,71;2593193,88;12805723,01;15817717,68
"160053 Porto Grande";19191;5,06;366,97;67,46;0,00;2,57;8,41;2855830,50;3688632,14;7042495,60
"160055 Pracuúba";4404;6,71;520,80;25,27;1,05;5,55;56,82;1093508,03;1131674,20;2293602,53
"160060 Santana";110565;9,47;308,36;69,03;10,95;8,64;6,28;19780163,43;14313421,81;34093585,24
"160005 Serra do Navio";4850;2,04;580,40;63,62;1,22;3,42;18,24;1400610,08;1279144,38;2814932,50
"160070 Tartarugalzinho";14754;0,74;464,63;27,24;0,00;3,01;54,00;2116166,18;1534416,79;6855162,02
"160080 Vitória do Jari";14045;3,04;312,35;75,62;0,00;3,36;0,10;2242877,89;1403868,36;4386916,50
"170025 Abreulândia";2523;8,91;705,22;27,39;7,17;12,67;1,93;537663,88;1132003,29;1779276,00
"170030 Aguiarnópolis";5987;4,87;472,85;51,26;3,15;7,07;15,61;1151185,79;1489134,12;2830951,03
"170035 Aliança do Tocantins";5645;11,86;534,08;44,10;7,14;9,54;6,91;987172,49;1633620,92;3014884,37
"170040 Almas";7480;7,25;366,97;47,87;4,50;3,99;0,69;946918,31;1669009,47;2744956,58
"170070 Alvorada";8546;7,56;384,56;51,42;0,00;18,24;1,16;1544951,19;1593842,17;3286420,72
"170100 Ananás";9900;3,26;420,33;37,05;5,62;19,14;4,46;3264732,42;1278927,42;4161256,77
"170105 Angico";3355;2,77;696,30;28,50;7,87;16,10;5,19;519482,23;1192284,86;2336098,53
"170110 Aparecida do Rio Negro";4561;5,08;557,91;66,25;6,01;12,40;3,62;888585,29;1537685,82;2544617,69
"170130 Aragominas";5933;2,99;448,85;69,15;0,00;7,21;1,67;1179517,29;1498327,27;2663026,90
"170190 Araguacema";6791;5,06;461,44;33,51;0,00;12,74;6,53;1600339,43;1334906,60;3133631,19
"170200 Araguaçu";8822;23,37;408,62;42,71;0,01;5,43;0,91;1572957,70;2115719,58;3604822,50
"170210 Araguaína";167176;13,71;426,45;41,80;0,00;33,30;2,33;44211275,93;32156346,54;71292084,05
"170215 Araguanã";5448;3,32;720,27;33,66;0,00;9,24;24,36;1563885,04;2484000,00;3924055,15
"170220 Araguatins";33963;7,51;362,78;48,89;0,71;5,20;13,39;7822671,35;4504086,49;12320936,69
"170230 Arapoema";6821;3,72;311,03;44,89;0,00;9,25;6,35;777113,70;1288973,89;2121542,20
"170240 Arraias";10805;12,85;321,21;54,45;4,52;8,95;8,03;1595379,71;3311144,34;3470635,60
"170255 Augustinópolis";17386;5,93;315,37;57,19;0,54;5,23;2,81;2835982,06;3087231,91;5483101,26
"170270 Aurora do Tocantins";3654;2,49;650,60;38,56;1,33;5,23;18,64;700639,71;1258027,58;2377292,77
"170290 Axixá do Tocantins";9669;1,34;347,51;55,81;2,68;5,93;3,56;1416616,25;1943448,61;3360064,86
"170300 Babaçulândia";10728;9,42;386,75;41,60;0,49;4,13;21,72;2296203,49;2111150,48;4149064,61
"170305 Bandeirantes do Tocantins";3379;3,83;614,62;43,53;0,00;24,73;9,06;357353,56;1596536,12;2076791,50
"170307 Barra do Ouro";4416;4,71;492,92;56,19;1,96;6,60;9,31;821029,77;1141923,16;2176716,90
"170310 Barrolândia";5579;5,75;493,21;30,58;4,84;8,23;5,80;1257862,07;1284508,54;2751643,33
"170320 Bernardo Sayão";4540;2,67;479,87;47,96;0,14;8,23;1,30;911844,32;1464604,27;2178605,42
"170330 Bom Jesus do Tocantins";4361;3,83;426,07;44,40;0,00;10,93;16,54;744980,67;1102022,17;1858089,71
"170360 Brasilândia do Tocantins";2166;5,43;959,38;55,76;1,25;6,33;9,98;686683,82;1242098,36;2078017,88
"170370 Brejinho de Nazaré";5426;7,17;540,90;49,40;5,92;8,03;8,69;1314560,50;1741152,73;2934907,14
"170380 Buriti do Tocantins";10681;2,15;317,04;52,14;0,00;5,16;7,46;1181704,30;2143476,85;3386253,80
"170382 Cachoeirinha";2246;4,72;1044,10;33,17;0,00;10,48;19,02;904412,17;1228000,00;2345053,28
"170384 Campos Lindos";9207;9,53;353,23;36,61;0,00;5,64;5,47;1224924,81;2184385,76;3252156,11
"170386 Cariri do Tocantins";4116;4,87;671,25;38,67;3,33;18,93;22,34;1172030,70;1685226,82;2762869,94
"170388 Carmolândia";2482;4,39;687,94;51,54;0,00;6,40;3,37;507248,39;1065291,46;1707455,21
"170389 Carrasco Bonito";3945;1,68;607,46;44,89;2,41;8,29;20,64;1176620,53;1256453,32;2396437,41
"170390 Caseara";5043;10,69;508,88;49,82;2,84;5,29;0,40;991936,52;1530673,23;2566291,83
"170410 Centenário";2771;5,38;551,80;33,56;4,54;12,71;1,64;526042,25;1000995,01;1529037,26
"170510 Chapada da Natividade";3363;2,99;537,91;36,28;5,17;4,55;8,58;693444,47;1003336,64;1808986,95
"170460 Chapada de Areia";1391;1,24;960,25;32,50;4,26;5,27;4,60;400055,84;947180,72;1335710,06
"170550 Colinas do Tocantins";33535;7,08;395,11;67,84;1,51;7,18;2,97;8429398,98;4503716,83;13249918,36
"171670 Colméia";8581;5,98;484,12;27,04;3,06;26,22;10,64;2504325,13;1495360,56;4154251,46
"170555 Combinado";4839;4,02;490,71;42,04;3,82;7,74;6,26;1103499,90;1435674,23;2374546,34
"170560 Conceição do Tocantins";4224;4,87;569,50;37,67;2,64;6,89;7,29;956511,88;1123742,50;2405565,93
"170600 Couto Magalhães";5370;11,17;524,66;48,89;3,24;5,57;13,11;1296054,47;1346532,43;2817433,49
"170610 Cristalândia";7393;8,47;467,02;38,44;0,05;7,24;0,38;1694733,59;1313248,63;3452713,57
"170625 Crixás do Tocantins";1666;6,22;1110,47;47,50;3,30;7,09;12,14;932188,29;1167190,57;1850045,32
"170650 Darcinópolis";5753;7,39;482,25;44,95;0,00;5,06;3,75;880175,87;1845081,91;2774409,12
"170700 Dianópolis";20870;10,29;392,23;65,88;3,48;5,38;8,74;3285388,96;4789544,58;8185854,89
"170710 Divinópolis do Tocantins";6729;9,28;540,81;41,95;3,42;7,02;9,71;1922586,62;1471726,43;3639125,43
"170720 Dois Irmãos do Tocantins";7311;7,70;484,10;32,57;1,24;24,23;16,38;1907299,66;1402274,21;3539284,50
"170730 Dueré";4720;8,18;813,80;46,07;0,00;10,37;2,20;1095999,58;2639069,91;3841151,58
"170740 Esperantina";10356;1,15;279,65;37,29;0,00;8,18;10,45;1416439,43;1423307,12;2896066,58
"170755 Fátima";3889;13,05;590,93;50,13;1,44;9,40;12,03;958238,02;1345700,45;2298115,12
"170765 Figueirópolis";5403;9,84;625,20;48,61;0,00;2,96;10,02;1388798,93;1705816,34;3377955,36
"170770 Filadélfia";8824;8,28;425,41;40,08;0,00;4,50;20,01;1825484,53;1707123,94;3753774,57
"170820 Formoso do Araguaia";18773;6,60;502,27;66,72;0,00;5,31;1,13;3805862,70;4375846,49;9429032,45
"170825 Fortaleza do Tabocão";2542;2,25;798,05;53,20;0,36;13,62;4,74;369506,99;1382109,84;2028636,15
"170830 Goianorte";5125;6,33;425,42;50,83;0,00;3,08;1,40;948468,05;1235267,00;2180285,98
"170900 Goiatins";12730;0,80;339,39;61,23;0,99;4,74;13,02;1785552,71;2267818,25;4320469,25
"170930 Guaraí";24892;11,93;421,39;60,44;5,56;9,63;5,52;4161436,45;5665682,84;10489235,74
"170950 Gurupi";82762;9,52;370,80;74,68;3,63;8,27;4,46;20829648,49;11361106,21;30688062,21
"170980 Ipueiras";1843;1,81;904,74;42,72;8,19;11,40;3,01;502833,11;1252787,25;1667432,28
"171050 Itacajá";7388;6,77;539,82;47,11;0,00;19,57;15,64;2075748,61;2147762,76;3988173,75
"171070 Itaguatins";6063;4,23;370,20;37,78;0,00;6,76;2,03;834764,55;1404084,74;2244497,69
"171090 Itapiratins";3711;6,58;676,35;45,93;3,50;14,42;5,25;921748,60;1519063,53;2509921,10
"171110 Itaporã do Tocantins";2482;2,46;810,28;33,61;4,39;7,27;12,20;675341,38;1280125,24;2011114,60
"171150 Jaú do Tocantins";3730;5,63;627,73;43,40;3,13;17,48;3,08;896670,14;1338966,62;2341449,01
"171180 Juarina";2253;2,72;794,24;62,62;4,33;9,83;2,39;501289,28;1326787,11;1789428,68
"171190 Lagoa da Confusão";11859;15,03;393,97;50,93;0,05;6,42;2,21;1660041,53;2719398,79;4672066,74
"171195 Lagoa do Tocantins";3957;2,15;440,59;58,31;3,68;6,73;5,16;629880,73;1112390,61;1743404,22
"171200 Lajeado";2991;2,62;1748,78;45,70;7,34;19,02;2,57;985509,35;4136455,73;5230612,38
"171215 Lavandeira";1782;2,72;1356,60;27,76;4,05;6,42;22,87;689847,77;1402704,52;2417464,47
"171240 Lizarda";3801;4,07;563,82;38,55;4,10;9,35;16,57;826460,54;1141206,22;2143084,99
"171245 Luzinópolis";2896;3,19;538,31;44,27;2,79;21,73;6,58;609867,87;1013923,25;1558935,54
"171250 Marianópolis do Tocantins";4814;5,91;524,25;53,12;0,63;13,27;0,98;962557,45;1670777,37;2523725,89
"171270 Mateiros";2478;5,16;754,84;62,10;15,14;14,74;1,33;365905,54;1496683,14;1870492,89
"171280 Maurilândia do Tocantins";3338;2,83;655,60;34,86;5,18;5,64;18,17;783344,35;1266546,12;2188391,78
"171320 Miracema do Tocantins";19934;6,32;495,59;27,89;5,49;6,66;6,72;4351479,35;5512559,43;9879065,94
"171330 Miranorte";13232;8,88;422,91;38,47;1,52;8,26;11,46;3259876,62;2016709,07;5595971,13
"171360 Monte do Carmo";7412;4,90;413,42;47,64;3,93;4,30;2,27;1311551,34;1599817,29;3064270,58
"171370 Monte Santo do Tocantins";2213;4,19;850,29;32,41;3,43;12,16;15,55;647180,78;1022184,20;1881695,04
"171395 Muricilândia";3395;4,33;469,80;57,23;4,17;7,78;0,77;564553,64;1431785,63;1594976,42
"171420 Natividade";9279;6,34;446,89;45,50;0,00;5,72;1,70;1593596,07;2200909,60;4146709,40
"171430 Nazaré";4239;6,87;594,70;41,00;2,14;9,23;1,49;1011856,37;1522277,81;2520950,94
"171488 Nova Olinda";11408;6,44;409,26;63,45;2,30;9,64;8,04;2004159,15;2530298,61;4668811,23
"171500 Nova Rosalândia";4066;6,40;723,69;43,97;0,44;6,76;16,52;1504937,41;1701175,73;2942513,98
"171510 Novo Acordo";4101;4,51;630,51;57,79;3,02;6,47;4,46;1134533,24;1170032,81;2585701,81
"171515 Novo Alegre";2350;1,69;1340,73;39,41;9,66;6,15;19,13;759386,79;1365323,10;3150706,28
"171525 Novo Jardim";2625;2,85;598,71;51,97;3,79;17,21;1,70;322370,26;1217412,72;1571620,96
"171550 Oliveira de Fátima";1091;4,48;1331,39;46,66;0,00;17,51;5,11;347119,82;995798,98;1452550,20
"172100 Palmas";265409;23,15;585,86;65,72;7,34;14,83;4,84;67109876,47;83759027,64;155491595,20
"171570 Palmeirante";5543;32,82;471,80;40,27;1,78;9,79;14,22;1231071,76;1772007,22;2615177,03
"171380 Palmeiras do Tocantins";6272;4,74;325,68;46,35;2,69;14,17;4,30;1076595,67;1358835,80;2042691,28
"171575 Palmeirópolis";7623;5,60;543,91;52,10;0,00;7,89;9,03;1821687,20;2211107,83;4146190,26
"171610 Paraíso do Tocantins";48409;13,06;384,03;43,54;0,00;6,83;10,92;10462143,64;7531405,03;18590493,83
"171620 Paranã";10579;7,96;537,90;35,99;0,00;8,89;0,60;1553596,95;4326616,92;5690472,47
"171630 Pau D'Arco";4793;6,92;434,95;37,20;10,61;11,74;5,67;794125,05;1161138,81;2084720,70
"171650 Pedro Afonso";12698;20,89;370,05;60,59;5,78;13,60;3,04;1549634,77;2518285,65;4698885,65
"171660 Peixe";11209;7,80;648,96;42,03;4,41;18,27;11,36;2142863,07;4555537,43;7274209,09
"171665 Pequizeiro";5344;2,52;531,46;43,96;0,00;16,86;16,63;1909421,96;2367804,07;2840098,15
"171700 Pindorama do Tocantins";4562;3,81;567,61;45,71;4,11;4,11;10,64;1128440,17;1417894,87;2589458,67
"171720 Piraquê";3024;27,90;884,21;44,44;0,00;7,25;7,54;831547,71;2232258,40;2673848,02
"171750 Pium";7264;9,55;646,34;46,23;2,02;8,10;9,80;1906091,08;2689727,15;4695032,45
"171780 Ponte Alta do Bom Jesus";4652;2,48;574,48;60,49;4,12;4,85;8,43;929619,79;1718688,30;2672469,76
"171790 Ponte Alta do Tocantins";7712;4,65;354,99;41,24;4,42;2,88;0,38;1080089,60;1833001,65;2737662,30
"171800 Porto Alegre do Tocantins";3007;1,54;614,17;46,19;0,78;23,09;10,52;662788,68;1161946,02;1846803,02
"171820 Porto Nacional";51846;21,38;496,10;46,44;1,58;30,54;11,49;13555217,56;8813819,97;25721008,72
"171830 Praia Norte";8158;2,30;413,37;24,90;1,09;9,28;11,86;1759692,50;1891784,47;3372301,33
"171840 Presidente Kennedy";3750;3,47;550,71;47,09;1,68;10,73;0,95;989297,57;1089115,31;2065162,05
"171845 Pugmil";2561;3,45;805,06;59,78;3,97;11,82;0,88;575718,15;1447783,68;2061756,42
"171850 Recursolândia";4081;4,23;447,50;38,64;0,00;6,79;7,56;556836,87;1302407,51;1826231,28
"171855 Riachinho";4478;3,81;571,82;47,53;12,40;7,07;17,57;1251936,72;1122478,78;2560601,94
"171865 Rio da Conceição";1938;1,01;804,98;49,19;2,29;5,47;13,86;314175,63;1043343,09;1560059,62
"171870 Rio dos Bois";2740;4,22;584,64;36,87;0,00;17,56;2,84;491253,28;1089980,39;1601922,74
"171875 Rio Sono";6473;8,82;511,94;46,23;1,94;7,15;11,48;1648313,27;1502083,51;3313777,85
"171880 Sampaio";4329;0,92;370,75;46,35;12,46;4,66;14,36;465993,66;1028615,43;1604993,81
"171884 Sandolândia";3411;9,89;691,98;36,12;3,59;8,76;9,90;841159,17;1443451,59;2360338,92
"171886 Santa Fé do Araguaia";7144;3,08;428,30;72,80;0,00;6,17;4,32;1549710,38;1474095,48;3059794,48
"171888 Santa Maria do Tocantins";3198;4,53;550,66;50,03;4,35;8,73;2,13;393540,82;1268426,49;1761010,92
"171889 Santa Rita do Tocantins";2278;10,11;839,56;47,07;0,96;4,61;11,21;700049,26;1137587,32;1912520,61
"171890 Santa Rosa do Tocantins";4773;5,67;526,98;41,85;0,60;7,32;11,20;1182754,45;1314039,07;2515267,50
"171900 Santa Tereza do Tocantins";2729;2,96;610,96;22,83;4,23;7,85;11,51;785375,63;1134673,99;1667303,88
"172000 Santa Terezinha do Tocantins";2545;0,73;802,87;24,97;0,34;11,35;18,65;1020344,47;890315,68;2043316,47
"172010 São Bento do Tocantins";5026;4,80;462,98;37,00;18,82;4,85;17,71;1161010,49;1132221,76;2326960,49
"172015 São Félix do Tocantins";1532;2,83;1128,15;51,11;0,00;15,22;7,85;424242,79;1253756,66;1728331,78
"172020 São Miguel do Tocantins";11436;1,70;310,01;50,31;0,00;3,81;1,57;1748853,83;1611097,26;3545323,50
"172025 São Salvador do Tocantins";3044;4,17;702,20;40,71;0,56;5,75;10,47;594205,51;1434024,38;2137500,83
"172030 São Sebastião do Tocantins";4604;1,11;808,93;35,73;12,60;4,80;11,14;1046838,00;1174846,22;3724311,12
"172049 São Valério";4267;6,70;567,55;54,76;0,04;4,81;0,64;741835,91;1490925,17;2421739,15
"172065 Silvanópolis";5318;5,32;508,07;39,10;3,22;5,35;6,72;1463010,44;1041998,28;2701924,15
"172080 Sítio Novo do Tocantins";9270;2,08;366,94;44,90;4,71;4,58;11,51;1686063,20;1715490,33;3401553,53
"172085 Sucupira";1878;4,81;793,39;51,09;0,07;8,51;9,93;717143,48;1012592,69;1489984,21
"172090 Taguatinga";16086;4,50;424,05;62,19;4,23;2,58;0,25;3013084,03;4706833,68;6821190,98
"172093 Taipas do Tocantins";2075;2,13;587,46;35,16;5,04;22,13;1,73;167610,42;1066982,55;1218983,46
"172097 Talismã";2716;6,29;749,66;40,66;3,00;9,27;15,22;771008,19;1189399,83;2036067,18
"172110 Tocantínia";7236;3,02;417,54;32,66;4,43;10,44;7,17;1265207,87;1712583,26;3021339,39
"172120 Tocantinópolis";23153;5,06;473,74;51,45;0,00;8,66;16,23;7909570,33;3796071,56;10968412,90
"172125 Tupirama";1751;7,14;1229,52;36,10;0,00;21,70;27,42;645886,61;1183232,51;2152893,44
"172130 Tupiratins";2402;9,05;788,54;57,26;3,38;3,37;12,75;561252,28;1204096,05;1894077,20
"172208 Wanderlândia";11509;3,10;318,77;34,34;11,37;6,73;12,50;2556402,57;1971050,45;3668719,62
"172210 Xambioá";11722;16,66;405,14;48,69;2,26;6,12;3,96;1925080,56;2786412,71;4749084,86
"210005 Açailândia";108765;12,57;510,42;48,68;0,01;30,27;8,05;22108757,65;22018422,33;55515917,10
"210010 Afonso Cunha";6277;2,24;807,59;38,80;3,75;4,03;18,70;3684072,39;1037547,58;5069240,13
"210015 Água Doce do Maranhão";12146;2,51;343,24;68,37;0,00;3,99;4,39;2930752,81;2879969,63;4169037,83
"210020 Alcântara";21652;2,69;322,57;50,71;0,00;2,30;8,52;3240572,85;3520098,98;6984378,32
"210030 Aldeias Altas";25509;2,49;283,39;52,48;5,56;13,22;3,77;4435025,02;2825285,00;7229020,07
"210040 Altamira do Maranhão";11699;3,94;341,37;42,85;3,40;13,83;15,35;2930969,59;1819530,22;3993726,60
"210043 Alto Alegre do Maranhão";26056;1,96;216,17;55,24;0,00;9,74;6,74;3969013,61;2460125,56;5632565,17
"210047 Alto Alegre do Pindaré";31271;4,08;450,57;19,91;1,07;3,21;4,96;7511787,38;6271813,79;14089923,75
"210050 Alto Parnaíba";10931;2,18;480,22;66,30;0,00;7,93;6,99;2273975,31;2955807,70;5249300,35
"210055 Amapá do Maranhão";6731;2,00;415,55;27,26;0,00;9,72;20,36;979862,12;1795709,51;2797068,19
"210060 Amarante do Maranhão";39974;0,91;570,19;32,57;7,54;6,48;11,97;11220636,84;5143195,76;22792624,82
"210070 Anajatuba";26618;7,84;306,92;39,74;4,34;5,19;24,65;3898997,18;5049609,81;8169696,56
"210080 Anapurus";15057;3,83;399,85;40,61;2,45;10,63;23,30;2674170,69;4431140,59;6020507,06
