Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2010
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"270020 Anadia";17736;1,62;297,99;58,59;5,19;2,28;0,02;3022334,39;1871226,96;5285130,72
"270030 Arapiraca";210526;4,29;496,18;35,47;1,48;50,22;1,29;73849691,85;25073045,85;104457902,22
"270040 Atalaia";53021;1,76;233,45;60,71;4,85;4,04;2,00;7999286,71;3859150,25;12377616,40
"270050 Barra de Santo Antônio";14434;4,94;277,80;50,50;10,35;4,91;2,80;1976654,02;1657072,93;4009773,16
"270060 Barra de São Miguel";7573;15,20;343,80;47,97;5,25;7,61;0,54;1124554,69;1682892,30;2603597,06
"270070 Batalha";16918;1,32;341,74;40,48;2,28;3,69;0,02;4132905,02;1672045,33;5781487,06
"270080 Belém";5089;2,76;395,31;52,07;7,00;2,29;0,32;847053,77;1269664,02;2011731,90
"270090 Belo Monte";7512;3,00;289,17;61,23;0,91;6,72;3,18;1110149,78;1106289,26;2172235,50
"270100 Boca da Mata";26037;3,44;302,04;63,92;1,52;9,89;2,59;4584945,10;3193763,10;7864092,39
"270110 Branquinha";12216;0,97;233,09;69,42;3,51;4,87;0,87;1837732,89;1369710,85;2847398,96
"270120 Cacimbinhas";10184;0,51;293,17;48,96;7,19;5,60;5,88;2076649,07;1108990,94;2985640,01
"270130 Cajueiro";20822;1,51;302,39;53,92;1,62;5,30;0,25;4491811,30;1805268,85;6296387,15
"270135 Campestre";6177;2,44;293,88;70,75;7,16;4,87;0,95;798690,23;1157741,70;1815291,12
"270140 Campo Alegre";47209;1,84;164,07;51,40;11,66;10,94;5,08;4269385,43;3783126,06;7745647,18
"270150 Campo Grande";9909;3,04;276,05;57,52;6,28;1,27;0,56;1712102,40;1072569,82;2735364,44
"270160 Canapi";18400;4,66;191,25;66,54;10,32;3,83;1,71;1569559,87;1895470,59;3519051,22
"270170 Capela";17366;2,09;349,26;56,02;1,98;2,09;2,87;4430175,03;1913210,74;6065285,59
"270180 Carneiros";8463;0,91;256,57;39,31;2,60;3,54;17,42;1078493,92;1077501,59;2171319,66
"270190 Chã Preta";7071;0,77;332,35;47,55;3,13;15,32;0,49;1374221,97;969414,80;2350059,02
"270200 Coité do Nóia";11130;1,49;269,25;53,80;2,08;5,94;1,56;1452777,19;1378147,06;2996782,54
"270210 Colônia Leopoldina";20177;1,34;298,25;70,28;2,89;3,22;3,46;4035189,40;1972204,73;6017758,87
"270220 Coqueiro Seco";5546;2,57;317,21;48,19;7,41;5,10;7,00;659133,19;1200967,17;1759267,36
"270230 Coruripe";53369;3,02;396,88;37,42;3,39;34,47;1,23;12087744,63;7716812,92;21180858,07
"270235 Craíbas";23296;1,83;251,36;68,38;2,64;1,88;0,57;3002855,89;2852743,53;5855599,42
"270240 Delmiro Gouveia";48462;3,63;232,47;64,00;5,28;11,55;3,21;6938300,25;7082914,03;11266190,91
"270250 Dois Riachos";11200;1,66;264,47;39,56;0,98;6,99;3,19;1360094,02;1336889,42;2962008,92
"270255 Estrela de Alagoas";17253;1,80;247,44;23,87;0,56;4,33;6,71;2181438,62;2257951,23;4269035,29
"270260 Feira Grande";21822;1,84;261,01;62,34;6,87;5,25;11,23;3323240,08;2372433,37;5695673,45
"270270 Feliz Deserto";4565;1,62;434,31;50,54;2,42;2,28;0,88;881079,32;1133768,96;1982616,20
"270280 Flexeiras";12285;5,57;250,05;44,40;7,12;3,68;0,10;1888150,17;1445874,35;3071917,37
"270290 Girau do Ponciano";36904;2,80;217,99;73,74;9,20;1,83;1,03;4305370,38;3739203,95;8044574,33
"270300 Ibateguara";15862;1,33;266,57;69,53;1,52;5,93;3,52;3678070,07;1618681,26;4228379,20
"270310 Igaci";25861;1,41;305,80;61,87;2,43;3,77;3,25;3988876,77;4835462,53;7908292,45
"270320 Igreja Nova";23809;3,33;275,39;79,68;5,83;3,69;0,61;4263546,10;2860274,49;6556874,27
"270330 Inhapi";18167;2,06;193,09;28,93;2,84;6,39;3,40;2288923,72;1791889,90;3507924,02
"270340 Jacaré dos Homens";5900;1,68;362,16;26,99;4,55;3,76;0,47;987692,09;1028674,05;2136740,33
"270350 Jacuípe";7038;15,87;310,58;57,49;23,77;13,21;0,96;1047748,28;1231752,52;2185855,95
"270360 Japaratinga";7759;1,65;321,83;54,48;31,95;3,13;1,70;710028,55;1632949,07;2497063,14
"270370 Jaramataia";6141;1,59;342,64;55,68;10,90;6,74;2,85;925419,42;1049211,82;2104142,60
"270375 Jequiá da Praia";11617;3,53;321,01;73,10;0,67;8,60;1,96;2000893,51;2123521,34;3729174,10
"270380 Joaquim Gomes";22440;2,43;423,53;66,51;9,07;2,33;1,03;5654336,84;3817804,74;9503959,51
"270390 Jundiá";4689;10,35;418,32;71,82;4,99;2,28;0,22;729177,40;1078639,23;1961522,20
"270400 Junqueiro";25291;1,18;320,78;62,32;8,14;1,46;3,79;5626246,80;2486530,80;8112777,60
"270410 Lagoa da Canoa";18199;1,97;291,77;60,05;5,83;4,22;5,58;3376356,70;1933679,79;5309943,97
"270420 Limoeiro de Anadia";26415;0,80;219,65;68,69;6,99;11,33;2,01;3818783,53;2183259,59;5802043,12
"270430 Maceió";936313;19,81;348,97;31,84;0,77;54,58;0,15;206477292,99;123710979,88;326747267,19
"270440 Major Isidoro";19527;1,80;286,78;50,75;18,23;4,49;0,96;3491707,70;1918112,16;5599869,28
"270490 Mar Vermelho";4125;0,88;378,20;67,22;5,13;3,63;6,69;667545,94;908719,57;1560072,74
"270450 Maragogi";26981;7,86;242,25;74,31;0,60;2,56;0,50;4440072,38;2589853,52;6536260,41
"270460 Maravilha";10109;2,97;277,94;50,28;2,33;2,91;2,13;1521270,40;1269805,18;2809691,45
"270470 Marechal Deodoro";47623;9,77;337,21;69,57;0,77;8,88;1,09;6434180,50;7836307,78;16059178,93
"270480 Maribondo";14143;2,45;287,45;52,63;1,38;5,06;1,42;1850422,15;2180699,60;4065455,40
"270500 Mata Grande";25310;3,21;259,73;21,50;13,86;3,35;3,01;3857820,76;2289349,65;6573788,32
"270510 Matriz de Camaragibe";25489;6,88;308,91;70,75;0,71;3,22;0,67;4095834,42;3777925,27;7873759,69
"270520 Messias";15898;2,17;277,64;51,66;6,39;5,78;1,53;1889161,46;2150275,96;4413866,86
"270530 Minador do Negrão";5286;1,19;379,82;50,93;2,84;5,43;13,62;649860,60;1341532,73;2007745,66
"270540 Monteirópolis";7290;1,98;295,93;29,27;4,98;2,34;0,71;1068720,52;941032,53;2157334,27
"270550 Murici";26920;3,17;359,91;45,12;8,40;4,52;5,10;6581612,81;2396149,46;9688789,86
"270560 Novo Lino";12452;1,41;218,60;65,18;12,06;7,95;1,59;1291884,29;1371448,25;2722053,71
"270570 Olho d'Água das Flores";20552;2,43;308,60;43,51;1,86;7,04;2,15;3426887,25;2189462,37;6342309,87
"270580 Olho d'Água do Casado";8518;0,23;270,65;78,38;7,93;3,28;0,78;1052643,61;948589,66;2305419,75
"270590 Olho d'Água Grande";4961;1,93;332,49;72,83;10,97;8,95;2,98;795823,59;1064846,61;1649496,06
"270600 Olivença";10876;2,08;285,47;58,76;3,00;4,20;0,27;1411977,61;1486569,45;3104746,88
"270610 Ouro Branco";11506;2,49;288,66;36,55;13,99;4,64;0,65;1844979,53;1441616,38;3321330,87
"270620 Palestina";5068;0,56;375,54;27,82;15,69;6,69;0,00;713537,85;1132810,54;1903216,24
"270630 Palmeira dos Índios";72564;2,88;436,74;28,41;3,10;53,84;1,30;31545878,00;5034239,07;31691653,42
"270640 Pão de Açúcar";24537;1,50;313,62;46,41;3,92;2,84;0,68;6019116,23;2260297,28;7695358,35
"270642 Pariconha";10537;7,54;358,06;63,24;5,71;4,65;5,87;2080449,69;1602711,33;3772920,22
"270644 Paripueira";10225;1,55;255,96;56,46;0,62;4,22;1,02;1050798,88;1271779,78;2617222,80
"270650 Passo de Camaragibe";14261;0,82;265,10;36,80;5,53;9,37;7,29;1853635,16;1557151,61;3780524,41
"270660 Paulo Jacinto";7771;1,19;362,30;20,18;3,55;2,76;2,81;2031251,04;950000,00;2815409,67
"270670 Penedo";61081;5,40;450,20;46,48;1,59;34,35;0,65;19600217,46;5416281,68;27498636,06
"270680 Piaçabuçu";18085;1,45;266,78;61,90;2,34;4,85;1,56;2552830,58;1821338,93;4824689,31
"270690 Pilar";32653;7,68;465,73;64,86;3,59;3,89;2,18;6113495,47;7936230,22;15207398,32
"270700 Pindoba";3243;1,11;475,33;55,54;0,65;4,44;2,21;512362,17;903457,30;1541506,32
"270710 Piranhas";25103;1,64;338,87;44,78;3,51;8,65;5,45;3134296,50;5652052,08;8506607,46
"270720 Poço das Trincheiras";12466;1,42;223,50;52,14;14,53;4,52;8,09;1460564,64;1241794,73;2786168,46
"270730 Porto Calvo";26045;2,88;323,23;66,07;2,70;9,67;0,41;6122706,32;2294125,85;8418584,17
"270740 Porto de Pedras";10643;2,49;284,33;56,55;14,81;2,41;2,34;1508743,48;1655735,34;3026076,97
"270750 Porto Real do Colégio";18449;3,15;301,59;68,64;14,35;6,99;0,83;2939044,25;2317559,06;5563999,96
"270760 Quebrangulo";11566;1,78;373,21;62,35;2,14;6,83;2,67;3420889,48;1362608,11;4316578,28
"270770 Rio Largo";67795;10,89;210,48;58,44;0,14;8,66;2,53;7141517,15;5913825,08;14269578,21
"270780 Roteiro";6867;1,06;275,36;59,84;6,72;14,45;0,00;856513,56;1251912,87;1890892,76
"270790 Santa Luzia do Norte";7582;3,85;293,81;62,75;1,62;2,32;6,09;1055977,74;1172919,62;2227680,90
"270800 Santana do Ipanema";43702;3,81;367,57;19,43;2,11;43,70;0,91;8938633,66;7071254,41;16063510,85
"270810 Santana do Mundaú";12042;0,84;195,29;62,43;15,61;4,39;0,37;1422734,68;1234000,00;2351657,04
"270820 São Brás";7051;1,68;338,24;67,36;6,48;7,83;0,86;1431851,76;976240,12;2384960,77
"270830 São José da Laje";23114;2,07;304,55;74,25;3,85;6,10;0,54;4934094,29;2300825,62;7039389,38
"270840 São José da Tapera";31361;1,72;296,88;64,83;4,30;4,03;2,68;5807176,57;3264277,10;9310568,80
"270860 São Miguel dos Campos";54064;7,71;396,15;37,49;1,79;43,15;2,60;12521504,53;9111066,34;21417385,64
"270870 São Miguel dos Milagres";7606;1,06;303,66;49,85;10,11;2,79;9,76;1226487,83;969784,04;2309663,33
"270880 São Sebastião";32181;2,54;315,23;40,77;4,19;6,97;4,29;6231747,39;3889648,00;10144354,06
"270890 Satuba";14779;1,53;263,23;76,42;9,77;3,29;1,30;1789978,45;2212230,60;3890333,43
"270895 Senador Rui Palmeira";13111;1,97;240,77;48,44;3,02;3,03;7,37;1597259,97;1385653,86;3156731,59
"270900 Tanque d'Arca";5752;1,39;311,96;63,08;4,60;8,65;3,66;897722,43;972709,71;1794385,46
"270910 Taquarana";18844;2,79;243,46;63,10;0,21;4,69;0,32;2664708,37;1947147,76;4587724,10
"270915 Teotônio Vilela";41933;2,86;289,88;62,34;7,16;4,54;3,10;6449290,90;5969441,00;12155364,23
"270920 Traipu";25859;2,17;190,97;31,96;3,83;3,34;2,10;3230731,27;2136525,76;4938369,89
"270930 União dos Palmares";62725;2,58;291,16;46,96;10,96;31,15;1,82;12878794,18;5473941,52;18262745,58
"270940 Viçosa";26828;2,74;275,38;50,68;8,48;3,61;3,04;5249244,78;2259380,69;7387787,12
"280010 Amparo de São Francisco";2268;1,52;640,58;57,72;6,27;12,19;12,51;312058,56;1069211,74;1452831,32
"280020 Aquidabã";19885;2,21;238,00;61,45;0,02;22,42;1,86;1683054,32;2780403,78;4732675,70
"280030 Aracaju";544039;26,23;510,26;43,08;0,91;44,43;0,31;184999079,39;87437998,02;277599282,79
"280040 Arauá";12044;1,99;299,82;52,99;0,01;9,60;14,53;1559986,21;1406958,59;3611039,29
"280050 Areia Branca";16739;2,07;238,83;74,92;2,95;3,68;7,55;2345458,78;1604583,69;3997783,63
"280060 Barra dos Coqueiros";19994;15,69;269,27;76,36;2,15;5,04;0,90;2664574,21;2799805,13;5383731,48
"280067 Boquim";25268;3,09;227,61;73,88;8,27;14,47;0,26;2074747,92;2450547,18;5751367,96
"280070 Brejo Grande";8086;2,35;294,46;71,37;18,18;5,12;2,87;1314507,10;1030658,55;2380998,42
"280100 Campo do Brito";16755;2,55;201,43;69,03;14,26;6,57;4,33;2075762,54;1636415,99;3375029,75
"280110 Canhoba";4021;3,30;438,29;58,41;3,91;4,21;21,65;508900,15;1145525,44;1762346,83
"280120 Canindé de São Francisco";23007;2,99;721,56;64,83;0,89;5,04;12,57;3314894,34;12607323,52;16600906,25
"280130 Capela";28964;4,87;271,31;52,29;7,38;12,22;3,42;3083936,78;4670926,52;7858137,96
"280140 Carira";19714;3,03;237,34;63,46;0,01;9,16;0,15;1772412,96;2589514,84;4678859,79
"280150 Carmópolis";12619;13,38;486,55;75,90;3,43;6,35;2,72;1375606,25;4816081,72;6139803,94
"280160 Cedro de São João";5512;3,77;324,06;60,00;22,25;11,47;4,16;722960,34;1010829,48;1786218,47
"280170 Cristinápolis";16131;2,23;239,56;71,13;3,93;5,64;0,77;1782882,66;2082649,01;3864268,23
"280190 Cumbe";3887;1,06;493,22;60,05;0,04;6,61;10,71;387901,15;1145331,97;1917147,59
"280200 Divina Pastora";4449;13,53;608,47;58,48;1,30;13,84;15,47;608653,63;1610721,70;2707085,26
"280210 Estância";63586;13,38;322,91;53,86;0,61;31,56;2,04;12783976,15;7630252,23;20532733,65
"280220 Feira Nova";5869;2,31;325,20;57,35;6,34;9,97;7,08;676943,91;1238104,45;1908609,41
"280230 Frei Paulo";13065;4,14;277,41;51,92;20,52;21,19;3,58;1446972,41;1428045,00;3624331,36
"280240 Gararu";11989;2,06;219,72;70,66;12,36;12,52;3,24;1091007,14;1274569,00;2634259,40
"280250 General Maynard";2904;1,68;463,85;68,18;10,77;14,55;2,23;334947,56;991619,39;1347026,24
"280260 Gracho Cardoso";5723;2,46;342,80;46,05;3,73;13,64;8,20;657446,77;1187342,19;1961858,41
"280270 Ilha das Flores";8901;1,31;261,48;66,13;1,63;8,42;1,43;947435,91;1349914,43;2327438,67
"280280 Indiaroba";18126;8,04;199,96;56,11;20,53;13,63;7,00;1634898,62;1988280,76;3624543,20
"280290 Itabaiana";86567;7,87;320,67;49,61;6,36;37,24;3,00;18570203,65;6327478,27;27759485,61
"280300 Itabaianinha";38850;2,62;186,53;55,38;10,77;28,06;3,09;3952360,82;2826521,07;7246530,72
"280310 Itabi";4830;1,93;411,58;60,69;4,54;8,31;10,77;616517,07;1082313,25;1987919,29
"280320 Itaporanga d'Ajuda";29349;6,23;261,26;53,36;25,14;9,25;10,31;2824985,63;3334918,88;7667664,15
"280330 Japaratuba";16051;7,90;340,91;64,10;4,71;11,98;4,15;1750102,02;3105235,95;5471954,17
"280340 Japoatã";14027;1,65;269,11;67,10;12,36;6,09;2,29;2138057,15;1690979,06;3774805,51
"280350 Lagarto";92461;4,86;278,02;48,95;2,19;37,12;2,24;26018988,00;5927755,13;25705943,49
"280360 Laranjeiras";24718;11,07;477,71;59,70;4,84;15,60;1,45;2821525,02;7992518,60;11808086,63
"280370 Macambira";6562;1,20;328,55;53,78;27,69;12,49;2,21;801332,58;1061440,36;2155924,40
"280380 Malhada dos Bois";3830;2,38;471,90;52,31;24,59;4,29;10,59;431628,80;1090094,89;1807392,15
"280390 Malhador";12127;1,53;232,66;50,51;0,18;5,35;21,35;959833,67;1357896,31;2821467,68
"280400 Maruim";15570;4,92;317,55;73,41;9,80;3,89;9,68;1664143,16;1922162,06;4944324,12
"280410 Moita Bonita";11273;2,21;245,31;68,25;20,14;7,61;1,88;1048563,85;1415136,31;2765352,03
"280420 Monte Alegre de Sergipe";13821;1,64;270,80;55,12;26,11;2,70;13,04;1739595,53;1534075,82;3742729,40
"280430 Muribeca";7471;2,21;313,69;50,67;12,17;19,96;6,74;1077956,32;1212321,82;2343602,94
"280440 Neópolis";19537;3,53;246,00;59,10;7,47;22,12;3,46;1892078,90;2112811,96;4806127,30
"280445 Nossa Senhora Aparecida";8816;2,72;241,21;74,37;13,83;5,87;1,81;986432,45;1036117,87;2126512,99
"280450 Nossa Senhora da Glória";30804;5,89;231,27;71,58;4,11;5,71;9,88;4192243,61;3133562,88;7124078,40
"280460 Nossa Senhora das Dores";24748;1,84;214,20;66,20;5,66;9,78;6,82;2688604,10;2258416,61;5301130,61
"280470 Nossa Senhora de Lourdes";6508;1,89;338,10;58,02;2,94;9,99;12,19;689757,97;1335541,47;2200362,93
"280480 Nossa Senhora do Socorro";155334;9,71;222,28;68,25;2,24;14,41;1,92;18733163,99;14237109,90;34527180,40
"280490 Pacatuba";12870;2,89;261,77;68,31;0,03;13,72;1,38;1488279,06;1778904,90;3369030,98
"280500 Pedra Mole";2882;1,61;477,22;55,49;5,71;5,88;5,25;325782,08;1020178,93;1375345,33
"280510 Pedrinhas";8712;2,43;279,39;60,85;18,33;7,56;11,84;767669,28;1380018,24;2434048,49
"280520 Pinhão";5817;2,00;326,95;48,32;23,95;14,67;9,35;598980,46;1021500,02;1901880,24
"280530 Pirambu";8606;3,37;325,54;56,22;1,49;5,79;2,19;1078827,52;1772390,14;2801555,75
"280540 Poço Redondo";30251;3,86;212,41;59,83;0,00;10,62;3,67;4101756,84;2824403,69;6425551,21
"280550 Poço Verde";21887;2,14;241,14;63,64;13,39;7,35;10,91;2717596,26;2074597,68;5277919,67
"280560 Porto da Folha";27460;4,27;231,29;74,35;9,34;4,05;1,17;4080465,69;2398930,66;6351094,70
"280570 Propriá";28537;5,27;294,63;65,91;18,93;10,64;2,42;5450013,26;3127587,91;8407793,19
"280580 Riachão do Dantas";19590;1,57;251,85;48,70;2,93;9,52;0,54;1621766,62;1771292,91;4933798,26
"280590 Riachuelo";9469;10,42;276,61;64,69;0,01;12,92;4,95;1055018,33;1599863,34;2619201,31
"280600 Ribeirópolis";16203;2,80;299,37;46,90;13,98;18,91;18,64;2213884,90;1925867,59;4850674,77
"280610 Rosário do Catete";8966;7,66;588,14;77,46;4,19;5,99;3,30;1068255,13;3919566,76;5273271,91
"280620 Salgado";19103;2,54;224,20;71,25;16,12;6,61;2,20;2115501,13;1836276,03;4282926,57
"280630 Santa Luzia do Itanhy";13499;3,73;263,28;75,06;3,01;3,46;1,19;1702207,84;1534289,06;3554010,10
"280650 Santa Rosa de Lima";4000;2,24;620,27;39,77;14,33;7,88;33,53;657430,62;1042286,13;2481062,32
"280640 Santana do São Francisco";6858;1,01;293,79;57,85;14,75;6,59;10,20;925989,31;1007115,53;2014783,36
"280660 Santo Amaro das Brotas";12143;3,09;337,25;36,03;3,37;9,26;13,89;1144171,01;2766981,22;4095226,53
"280670 São Cristóvão";75103;15,26;164,82;75,19;1,62;7,66;2,33;6260469,04;5346872,63;12378117,33
"280680 São Domingos";10559;1,47;241,16;28,87;16,39;2,49;5,24;978216,92;1496451,14;2546436,69
"280690 São Francisco";2996;2,65;550,98;54,53;22,00;14,37;4,58;368644,00;1023674,52;1650747,49
"280700 São Miguel do Aleixo";3800;1,69;410,20;64,61;5,41;3,40;2,89;580866,15;982530,69;1558778,30
"280710 Simão Dias";38337;3,87;215,13;57,03;2,59;24,62;7,14;4202517,53;3350128,35;8247534,11
"280720 Siriri";7946;11,18;360,39;66,38;1,10;9,67;0,68;838116,29;1898697,12;2863688,26
"280730 Telha";2983;1,68;543,15;67,68;3,97;11,31;3,07;311200,44;1004188,53;1620230,92
"280740 Tobias Barreto";49262;4,96;157,00;76,46;4,28;7,68;1,77;3881053,34;3467401,38;7734334,40
"280750 Tomar do Geru";13721;1,85;266,68;70,95;2,84;9,45;0,70;1772938,13;1585255,09;3659096,24
"280760 Umbaúba";21396;3,53;205,94;63,63;19,83;4,01;8,63;1722100,77;2226399,21;4406230,84
"290010 Abaíra";8823;4,08;309,29;65,81;2,71;4,81;0,04;1073320,98;1357637,07;2728841,09
"290020 Abaré";18830;3,79;297,63;74,71;8,88;2,50;6,44;2649700,41;2387449,79;5604402,06
"290030 Acajutiba";15192;3,05;229,93;76,85;1,29;9,06;1,38;1832206,28;1956263,50;3493110,12
"290035 Adustina";15444;3,03;232,34;57,05;6,37;7,38;0,24;1099825,76;2503787,83;3588185,50
"290040 Água Fria";15334;2,32;270,81;29,15;11,11;29,66;1,65;2327566,40;1656046,63;4152551,13
"290060 Aiquara";5366;2,70;335,85;31,29;3,51;7,75;2,44;499442,13;1304974,53;1802175,29
"290070 Alagoinhas";137807;13,26;270,97;64,63;0,96;22,06;0,80;21768583,01;13850028,17;37341259,21
"290080 Alcobaça";20242;16,80;302,25;61,98;1,05;21,91;1,68;2936546,84;3251883,12;6118076,90
"290090 Almadina";6619;2,11;276,42;68,65;0,51;11,03;4,43;570535,89;1189237,34;1829596,12
"290100 Amargosa";35268;4,46;293,96;43,28;2,47;31,74;4,57;5435742,55;3796743,45;10367532,17
"290110 Amélia Rodrigues";24432;6,19;246,19;37,93;1,83;47,15;0,58;2527500,12;2747668,88;6015027,35
"290115 América Dourada";16791;3,31;270,26;26,44;5,19;25,79;11,29;1622086,52;2869748,69;4537915,59
"290120 Anagé";25263;2,51;232,95;19,69;3,95;52,32;1,46;2256114,01;3039204,03;5885141,10
"290130 Andaraí";14609;3,62;330,98;59,39;3,27;4,20;10,42;2793902,91;2175237,66;4835336,40
"290135 Andorinha";14204;2,91;245,17;35,24;1,47;7,41;0,48;1094500,72;2034046,06;3482367,30
"290140 Angical";15193;3,12;205,49;52,07;2,96;6,96;5,03;1207843,49;1890653,10;3121978,00
"290150 Anguera";9816;5,95;234,88;32,28;5,69;19,12;6,13;825418,13;1193751,44;2305610,17
"290160 Antas";17577;4,32;184,53;44,25;0,27;8,94;6,22;1203321,81;2016706,58;3243467,05
"290170 Antônio Cardoso";12589;1,93;216,78;57,55;0,84;23,59;0,06;1316681,39;1301870,72;2728997,84
"290180 Antônio Gonçalves";11237;2,44;174,49;28,28;2,69;17,69;0,71;747546,07;1225373,85;1960799,58
"290190 Aporá";18738;2,19;249,19;59,24;0,92;21,94;2,12;1789737,29;2955542,54;4669403,63
"290195 Apuarema";7610;1,89;272,66;35,69;5,81;8,53;9,99;908135,27;1190729,70;2074940,86
"290205 Araças";12206;20,94;299,01;54,79;4,58;20,63;0,41;1157217,02;2601881,78;3649660,31
"290200 Aracatu";14317;2,94;268,86;23,02;6,63;10,11;1,90;2232455,78;1782768,13;3849280,59
"290210 Araci";54714;2,19;189,05;70,32;6,66;6,79;0,84;6157604,07;4295558,01;10343908,42
"290220 Aramari";9913;4,55;239,23;59,62;4,98;19,92;4,67;952390,77;1435993,61;2371482,86
"290225 Arataca";10951;3,70;243,54;45,66;4,18;13,25;0,23;1108769,25;1327259,31;2667013,20
"290230 Aratuípe";8829;5,41;272,12;21,97;3,69;17,35;6,26;932021,16;1106744,51;2402538,52
"290240 Aurelino Leal";14280;6,64;345,40;67,37;1,67;6,30;0,72;2343933,26;1849765,26;4932298,12
"290250 Baianópolis";14187;4,53;326,73;19,75;2,56;25,08;8,40;2267014,81;2264780,75;4635249,33
"290260 Baixa Grande";21819;3,75;200,26;31,03;2,35;9,16;6,38;2044667,67;1937657,04;4369365,36
"290265 Banzaê";11151;1,67;271,46;72,31;1,55;11,67;0,73;1743949,83;1238546,39;3027080,26
"290270 Barra";50227;3,78;157,58;43,18;3,35;12,64;4,65;3022998,35;4841441,81;7914575,59
"290280 Barra da Estiva";20538;3,26;258,16;27,20;3,28;32,58;0,74;2631874,66;2181965,67;5302157,57
"290290 Barra do Choça";31528;2,66;319,58;29,19;2,22;19,37;1,29;6266604,75;3759113,32;10075624,91
"290300 Barra do Mendes";14457;3,23;269,09;27,73;6,31;24,84;3,65;1412700,09;2174417,26;3890183,74
"290310 Barra do Rocha";5863;2,76;344,65;61,40;0,67;7,28;2,07;711793,69;1189344,16;2020695,66
"290320 Barreiras";137834;12,87;451,98;37,62;1,63;34,56;2,35;42856861,11;19411541,08;62298388,40
"290323 Barro Alto";14177;2,48;228,39;28,40;3,45;8,47;3,47;1111543,20;2125315,20;3237875,05
"290330 Barro Preto";6412;11,46;377,68;67,31;0,47;4,79;0,96;725123,95;1724697,86;2421694,91
"290327 Barrocas";13868;4,90;383,57;39,60;13,88;5,43;3,97;1688138,93;3406396,52;5319347,32
"290340 Belmonte";22550;11,08;315,06;75,83;3,03;5,59;3,44;3916569,33;3529773,21;7104566,35
"290350 Belo Campo";15185;3,28;391,89;19,73;4,83;58,85;0,10;3437927,70;1981657,37;5950837,26
"290360 Biritinga";14258;2,15;275,83;32,21;4,90;7,77;5,07;1853331,90;2277922,80;3932808,81
"290370 Boa Nova";15428;2,82;244,76;25,80;1,61;5,62;0,34;1964084,15;1821285,87;3776163,90
"290380 Boa Vista do Tupim";18301;4,02;297,49;64,90;13,70;9,20;0,89;2793693,06;2585453,47;5444448,70
"290390 Bom Jesus da Lapa";66188;4,42;284,25;49,44;3,58;22,00;6,15;13010569,75;5765044,21;18814004,97
"290395 Bom Jesus da Serra";10572;1,31;341,86;61,21;6,73;14,96;0,62;1495850,50;1713894,46;3614095,53
"290400 Boninal";13852;4,37;290,82;28,42;1,82;14,77;0,18;1454687,30;2602768,92;4028412,56
"290405 Bonito";14324;3,09;345,34;38,72;3,46;4,23;0,42;1843019,56;2976382,90;4946717,17
"290410 Boquira";22519;3,82;234,23;30,85;4,45;5,75;1,74;1668493,85;3461171,89;5274589,22
"290420 Botuporã";11045;3,69;287,71;46,31;9,35;21,07;0,24;1229520,42;1291239,00;3177808,80
"290430 Brejões";12448;3,34;309,10;46,93;3,79;13,05;0,36;1133777,13;2027553,73;3847714,47
"290440 Brejolândia";9793;4,72;218,14;38,36;1,59;4,83;2,65;636582,32;1204848,98;2136229,53
