Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2011
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"150580 Portel";53256;3,36;221,56;32,35;3,62;2,62;8,32;7164717,00;4620129,00;11799425,64
"150590 Porto de Moz";34755;2,51;271,36;27,93;3,49;5,24;7,09;5583935,00;3849290,00;9431225,62
"150600 Prainha";29337;0,80;255,21;38,02;7,67;12,09;8,54;4121498,59;2765807,58;7486990,43
"150610 Primavera";10310;2,56;317,80;66,27;6,57;4,23;2,01;2248042,40;1301532,43;3276533,61
"150611 Quatipuru";12527;1,98;332,21;67,02;1,71;1,86;14,74;2170998,09;1990564,56;4161562,65
"150613 Redenção";76500;5,39;264,94;49,31;7,20;21,00;7,77;13568774,13;6520959,94;20267781,57
"150616 Rio Maria";17712;4,55;358,65;69,69;4,91;6,53;2,74;3559132,62;2411219,30;6352369,86
"150618 Rondon do Pará";47509;3,94;244,11;37,33;4,59;4,64;3,30;7009319,35;5008933,97;11597242,03
"150619 Rurópolis";41271;5,86;182,50;37,36;9,38;9,54;3,15;3704894,38;3655941,30;7532038,65
"150620 Salinópolis";37726;6,49;234,11;67,07;6,85;8,03;3,33;4622113,04;4468660,71;8831897,08
"150630 Salvaterra";20572;2,34;245,22;42,91;11,32;3,77;2,02;2989714,73;2031476,36;5044698,43
"150635 Santa Bárbara do Pará";17583;1,33;242,95;56,34;4,40;5,53;1,93;1862314,97;2458692,64;4271877,27
"150640 Santa Cruz do Arari";8378;0,96;286,50;55,65;8,33;8,09;4,62;1284614,00;1042021,37;2400272,74
"150650 Santa Isabel do Pará";60712;2,14;188,64;67,15;3,49;7,30;5,85;7342494,13;3976768,13;11452618,25
"150658 Santa Maria das Barreiras";17686;3,97;475,18;64,86;3,86;9,11;3,00;5249930,67;2718413,81;8404067,07
"150660 Santa Maria do Pará";23193;2,60;288,57;45,33;3,70;21,18;3,36;4540374,92;2024327,51;6692917,28
"150670 Santana do Araguaia";58067;2,42;244,17;53,74;4,51;13,64;2,04;8486336,23;4144864,60;14178359,87
"150680 Santarém";297039;7,79;233,43;45,27;16,35;26,38;4,67;51516987,44;18928680,71;69337436,22
"150690 Santarém Novo";6195;1,68;381,70;61,90;10,53;1,94;9,60;1157214,77;1207442,30;2364657,07
"150710 São Caetano de Odivelas";16990;2,69;207,38;41,07;4,66;1,91;2,85;1777274,80;1799563,92;3523442,32
"150715 São Domingos do Araguaia";23370;2,96;293,83;61,65;2,40;11,87;0,26;4038237,14;2159193,83;6866759,37
"150720 São Domingos do Capim";30033;1,83;323,11;13,34;1,62;0,23;1,83;3900251,10;2320995,01;9703900,00
"150730 São Félix do Xingu";95694;6,92;214,31;66,49;4,01;8,88;2,92;11096901,31;6739774,32;20507752,89
"150740 São Francisco do Pará";15123;4,06;313,11;56,04;2,32;3,38;3,59;2560523,96;2368223,29;4735161,75
"150745 São Geraldo do Araguaia";25429;2,80;301,82;62,68;10,12;3,58;2,89;5236243,53;2450631,62;7674900,45
"150746 São João da Ponta";5359;0,35;369,88;67,72;4,58;8,91;1,00;867425,08;1114147,23;1982209,73
"150747 São João de Pirabas";20890;1,78;281,58;51,81;9,86;7,68;0,97;3522965,37;2143802,34;5882294,71
"150750 São João do Araguaia";13225;3,10;366,71;35,30;6,97;8,77;2,72;4500160,48;1358655,17;4849754,22
"150760 São Miguel do Guamá";52350;0,59;244,01;38,38;14,12;10,52;1,21;7772568,43;3249201,83;12773834,68
"150770 São Sebastião da Boa Vista";23306;1,10;220,28;41,23;19,28;10,23;3,10;2302841,43;3182499,17;5133845,91
"150775 Sapucaia";5143;1,96;521,04;66,18;2,23;7,34;0,15;1187911,08;1235054,45;2679689,24
"150780 Senador José Porfírio";12840;8,69;380,07;36,56;2,59;4,21;5,39;2987934,00;1871134,00;4880067,92
"150790 Soure";23235;3,27;237,75;40,09;7,97;3,41;3,55;3296354,09;2128379,45;5524196,58
"150795 Tailândia";82433;4,17;236,49;45,58;5,91;29,51;2,53;13557131,13;5661999,50;19494186,32
"150797 Terra Santa";17130;8,72;284,29;37,43;8,73;2,86;11,48;2149566,96;2228429,86;4869926,44
"150800 Tomé-Açu";57228;11,08;260,12;37,31;1,80;11,11;3,93;8089403,00;6775148,64;14885867,90
"150803 Tracuateua";27817;1,56;237,31;36,25;4,02;6,35;1,03;4172209,86;2348587,06;6601287,75
"150805 Trairão";17092;9,65;264,56;32,99;5,26;6,17;3,34;2313368,42;2245879,83;4521922,54
"150808 Tucumã";34333;6,10;294,14;52,03;5,44;24,39;3,44;6302063,13;3556191,96;10098803,82
"150810 Tucuruí";98919;5,92;397,50;68,41;1,04;10,42;8,14;18717188,69;19968228,33;39320211,36
"150812 Ulianópolis";45190;4,33;204,46;46,28;3,52;12,46;5,58;5038656,53;4945716,29;9239770,71
"150815 Uruará";44757;3,86;276,69;40,31;3,34;6,21;1,62;7497071,99;4601574,29;12383923,78
"150820 Vigia";48481;1,13;217,03;58,92;6,83;3,89;12,28;6285634,75;3294916,12;10521698,46
"150830 Viseu";57148;2,54;203,15;30,21;4,73;13,52;1,20;7527883,56;3770514,23;11609441,06
"150835 Vitória do Xingu";13607;57,17;499,60;23,35;24,40;2,99;2,24;2101381,44;5092808,54;6798085,11
"150840 Xinguara";40984;3,96;323,60;52,28;7,40;17,79;1,05;8610883,33;4657657,94;13262600,95
"160010 Amapá";8142;2,68;257,05;32,04;4,56;7,13;0,34;1156631,92;808195,16;2092927,39
"160020 Calçoene";9174;9,62;254,35;43,45;7,10;6,65;1,14;1330537,75;990259,19;2333408,46
"160021 Cutias";4805;2,07;342,36;45,32;2,48;3,37;18,11;909087,04;729604,58;1645059,37
"160023 Ferreira Gomes";5974;21,90;368,61;32,32;3,89;7,39;9,68;1301167,01;1279457,39;2202051,96
"160025 Itaubal";4370;4,16;487,54;29,45;5,77;6,79;0,18;709912,68;1469360,71;2130550,88
"160027 Laranjal do Jari";40819;11,07;209,00;73,33;2,61;0,98;3,82;6704815,37;2854698,00;8531215,02
"160030 Macapá";407023;11,82;231,93;57,71;4,06;6,59;1,56;35372510,35;48071443,86;94399575,67
"160040 Mazagão";17419;3,45;257,83;36,97;4,60;3,33;7,04;3109310,81;1660238,93;4491118,12
"160050 Oiapoque";21094;6,46;209,66;54,16;4,67;2,33;0,59;3629758,39;1536829,67;4422591,36
"160015 Pedra Branca do Amapari";11291;20,90;546,78;60,64;2,32;4,94;9,21;1672334,88;4014286,41;6173658,67
"160053 Porto Grande";17252;6,17;249,41;35,65;1,28;3,01;6,79;2922048,76;1363354,98;4302888,59
"160055 Pracuúba";3909;0,66;303,52;52,86;2,88;3,22;0,18;479294,75;706772,69;1186444,03
"160060 Santana";102860;6,22;245,66;35,20;7,57;1,34;1,55;17569275,86;8378227,65;25268343,23
"160005 Serra do Navio";4463;4,32;399,56;69,97;3,46;4,21;4,70;958509,74;894860,80;1783236,76
"160070 Tartarugalzinho";12981;4,01;179,26;24,17;3,94;6,94;9,71;1369733,71;1043205,27;2326952,14
"160080 Vitória do Jari";12725;5,18;260,27;75,35;2,10;1,73;2,02;2021564,91;1640078,85;3311916,19
"170025 Abreulândia";2407;3,58;545,01;26,20;8,78;6,78;0,43;360870,09;931975,71;1311847,63
"170030 Aguiarnópolis";5317;5,34;372,76;63,60;2,02;6,97;3,67;704603,27;1281728,02;1981978,83
"170035 Aliança do Tocantins";5632;19,71;452,72;61,37;1,93;6,46;1,73;1373976,07;1523000,00;2549714,69
"170040 Almas";7518;9,02;306,59;38,58;6,26;5,24;8,36;948179,85;1439298,52;2304938,98
"170070 Alvorada";8364;24,14;377,66;59,00;19,23;5,81;4,49;988137,31;2102018,96;3158745,27
"170100 Ananás";9815;4,17;334,68;61,29;1,22;5,32;2,64;2076827,03;2021293,88;3284904,50
"170105 Angico";3197;5,64;430,58;28,66;3,63;6,50;0,40;431680,99;997703,18;1376548,38
"170110 Aparecida do Rio Negro";4266;4,05;327,35;45,15;3,12;3,70;0,46;472344,32;920188,23;1396481,40
"170130 Aragominas";5859;1,54;329,57;29,22;4,25;9,14;1,18;1049659,75;952062,89;1930925,77
"170190 Araguacema";6386;2,95;303,60;29,32;3,24;16,80;2,89;973926,07;1124178,16;1938799,48
"170200 Araguaçu";8743;8,49;290,05;42,80;3,03;2,16;0,62;1450500,32;1345975,46;2535943,53
"170210 Araguaína";153350;10,23;333,41;40,91;1,22;31,21;6,71;30236076,28;21327526,25;51129178,41
"170215 Araguanã";5094;3,20;403,54;57,25;4,48;8,08;2,54;785528,39;1233530,81;2055653,64
"170220 Araguatins";31737;8,67;381,38;29,81;3,19;6,82;1,18;4255000,59;3447628,70;12103803,28
"170230 Arapoema";6720;3,88;272,12;41,43;6,82;3,96;5,50;883781,59;1061846,79;1828678,44
"170240 Arraias";10619;6,80;233,50;49,70;7,59;4,74;4,26;1063085,72;1431154,83;2479586,43
"170255 Augustinópolis";16179;4,78;237,24;35,38;7,62;4,39;3,21;2361368,99;1532542,40;3838242,33
"170270 Aurora do Tocantins";3472;2,52;488,54;42,39;13,20;1,24;1,41;371515,22;1143167,14;1696220,00
"170290 Axixá do Tocantins";9309;3,71;266,07;31,16;4,80;4,03;12,88;1541225,81;935635,03;2476860,84
"170300 Babaçulândia";10431;10,82;239,73;50,85;5,27;3,26;1,15;1120307,75;1376038,85;2500580,15
"170305 Bandeirantes do Tocantins";3161;1,49;458,81;36,99;1,83;10,00;1,57;376680,06;1211017,77;1450305,89
"170307 Barra do Ouro";4165;5,88;375,26;34,24;6,53;4,41;2,90;569422,66;1070004,99;1562969,32
"170310 Barrolândia";5369;4,50;347,76;40,61;6,26;9,69;1,53;798037,21;1072946,42;1867118,56
"170320 Bernardo Sayão";4449;1,03;348,33;48,09;11,96;5,54;1,11;581118,12;968590,10;1549708,22
"170330 Bom Jesus do Tocantins";3879;2,73;332,79;58,66;4,84;3,40;1,33;417250,59;936187,13;1290891,72
"170360 Brasilândia do Tocantins";2075;7,05;709,95;65,25;1,79;5,72;7,73;416606,31;1005827,79;1473143,79
"170370 Brejinho de Nazaré";5209;32,26;451,63;65,56;4,03;4,91;0,26;603504,54;1801128,18;2352531,58
"170380 Buriti do Tocantins";9916;2,40;231,36;46,67;7,61;3,78;6,34;1304298,15;989902,13;2294200,28
"170382 Cachoeirinha";2158;1,77;665,55;27,33;3,05;8,94;20,84;235744,47;1127885,01;1436265,91
"170384 Campos Lindos";8331;5,22;370,52;46,95;2,78;18,65;3,80;1114984,49;1969584,16;3086842,33
"170386 Cariri do Tocantins";3815;15,80;483,53;35,98;10,43;15,13;1,32;381040,33;1447321,75;1844661,51
"170388 Carmolândia";2340;1,56;683,15;24,56;7,74;8,03;18,72;273775,31;1101320,76;1598560,43
"170389 Carrasco Bonito";3724;1,86;487,32;37,24;8,13;6,99;7,86;595778,83;1215902,34;1814794,27
"170390 Caseara";4673;3,51;334,43;35,84;1,17;7,09;0,76;628439,65;867031,16;1562789,62
"170410 Centenário";2597;3,17;437,87;41,83;5,04;8,68;0,91;363857,13;817188,43;1137145,70
"170510 Chapada da Natividade";3277;3,33;396,10;42,49;6,31;6,30;0,26;426303,45;895456,42;1298016,42
"170460 Chapada de Areia";1340;1,27;873,80;26,70;6,50;7,28;18,88;275136,60;924223,46;1170892,43
"170550 Colinas do Tocantins";31263;7,00;289,41;51,48;3,20;12,68;0,39;6246980,65;3771727,93;9047817,29
"171670 Colméia";8554;8,80;319,88;44,45;4,79;5,65;0,77;1496648,70;1512759,37;2736227,07
"170555 Combinado";4680;5,15;380,86;36,08;2,57;3,69;5,87;669333,65;1099115,19;1782436,87
"170560 Conceição do Tocantins";4167;4,46;377,24;39,93;2,08;3,83;0,58;607958,54;1000000,00;1571967,74
"170600 Couto Magalhães";5061;2,60;322,85;52,75;2,82;9,52;2,71;883812,30;981793,38;1633961,16
"170610 Cristalândia";7228;7,39;342,77;34,82;0,32;7,90;0,28;1565945,37;973351,25;2477545,98
"170625 Crixás do Tocantins";1578;23,54;822,18;36,92;4,43;11,59;16,48;259274,05;1139742,87;1297399,65
"170650 Darcinópolis";5350;10,17;325,48;65,77;5,55;3,37;0,36;652233,55;1128187,60;1741341,10
"170700 Dianópolis";19395;6,69;309,25;68,31;3,69;7,93;6,63;2883142,78;3498352,84;5997851,25
"170710 Divinópolis do Tocantins";6408;6,18;423,81;64,86;4,21;5,43;0,46;1170961,34;1392854,77;2715776,99
"170720 Dois Irmãos do Tocantins";7153;5,52;295,71;38,30;4,96;7,05;1,16;1009808,28;1122634,91;2115195,35
"170730 Dueré";4594;9,43;558,22;40,88;1,84;8,79;4,12;956595,25;1695063,63;2564482,71
"170740 Esperantina";9618;1,74;229,12;54,29;5,48;7,47;10,85;1115336,95;1601834,17;2203713,97
"170755 Fátima";3802;24,98;436,92;41,39;7,12;4,97;5,70;488822,31;1163243,94;1661154,96
"170765 Figueirópolis";5323;3,33;420,87;43,76;21,51;3,41;0,68;909029,27;1523119,62;2240270,12
"170770 Filadélfia";8527;7,28;291,19;48,28;7,33;2,25;3,31;1222463,25;1589191,15;2482938,35
"170820 Formoso do Araguaia";18397;7,00;370,62;68,44;3,01;4,68;2,46;3620052,05;2569362,51;6818351,26
"170825 Fortaleza do Tabocão";2433;1,74;575,94;54,47;6,43;22,48;3,53;552868,23;869197,69;1401270,03
"170830 Goianorte";4965;5,71;338,20;29,16;3,44;1,08;3,90;641582,89;968764,70;1679186,72
"170900 Goiatins";12143;0,00;291,20;89,64;4,36;1,55;0,00;1181042,35;2354950,77;3535993,12
"170930 Guaraí";23444;8,86;327,33;44,20;2,76;3,80;4,60;4813302,26;2699751,53;7673968,54
"170950 Gurupi";77655;16,97;327,66;47,87;6,51;4,61;5,09;10568637,02;12159713,02;25444592,67
"170980 Ipueiras";1675;3,12;662,45;25,26;4,24;10,77;0,06;280710,14;861493,46;1109599,82
"171050 Itacajá";7126;4,42;330,20;49,51;2,64;5,05;5,33;1234675,60;1120993,53;2353035,63
"171070 Itaguatins";6002;2,78;301,01;67,43;0,02;0,68;11,37;1174377,49;1330669,82;1806632,70
"171090 Itapiratins";3552;3,40;474,47;44,27;4,62;17,36;0,52;591022,12;936146,96;1685303,54
"171110 Itaporã do Tocantins";2439;3,95;577,52;33,48;6,14;3,29;0,54;388724,37;1028560,17;1408560,17
"171150 Jaú do Tocantins";3537;8,25;460,13;32,31;6,39;6,75;1,67;608831,58;981169,10;1627465,74
"171180 Juarina";2223;2,77;489,38;54,43;1,84;7,57;2,38;345166,18;841756,77;1087897,42
"171190 Lagoa da Confusão";10520;6,98;349,59;54,78;2,31;8,39;0,03;1412723,40;2219139,04;3677712,01
"171195 Lagoa do Tocantins";3601;2,77;420,11;34,32;7,54;6,40;7,42;616860,14;987696,26;1512808,69
"171200 Lajeado";2806;7,77;1066,97;44,90;4,65;5,57;13,15;381086,11;2602989,11;2993912,55
"171215 Lavandeira";1635;0,52;657,20;24,19;8,24;7,67;1,82;336282,81;738231,25;1074514,06
"171240 Lizarda";3720;2,91;316,12;49,91;2,88;5,62;1,47;533919,97;816558,82;1175979,95
"171245 Luzinópolis";2668;2,08;516,77;47,74;3,35;5,16;18,74;343123,83;1019859,48;1378753,28
"171250 Marianópolis do Tocantins";4430;1,51;382,58;67,51;3,60;6,86;0,83;666852,66;958029,51;1694808,25
"171270 Mateiros";2267;2,73;678,41;54,62;0,92;14,91;7,37;548653,00;1087432,92;1537954,06
"171280 Maurilândia do Tocantins";3177;2,01;444,75;30,27;4,48;7,90;4,35;391744,97;1015022,98;1412976,55
"171320 Miracema do Tocantins";20395;8,02;343,24;47,92;6,88;7,64;0,28;2959351,42;4792752,92;7000324,79
"171330 Miranorte";12686;5,70;276,47;43,57;2,78;4,87;1,80;1947775,66;1716252,17;3507260,57
"171360 Monte do Carmo";6833;2,26;285,63;39,68;4,40;6,10;0,26;894873,08;1058159,89;1951702,89
"171370 Monte Santo do Tocantins";2102;1,95;522,39;32,05;6,96;11,66;6,61;315120,88;842918,72;1098068,36
"171395 Muricilândia";3188;2,01;375,45;47,51;1,02;6,18;0,19;369332,40;899793,52;1196937,56
"171420 Natividade";9010;4,89;337,22;43,99;1,72;6,40;10,75;1662595,87;1375086,02;3038322,93
"171430 Nazaré";4327;3,24;463,05;39,22;1,61;3,50;10,31;842272,26;1213915,34;2003599,56
"171488 Nova Olinda";10786;4,92;300,96;64,89;3,55;3,73;1,27;1468457,31;1738202,97;3246127,06
"171500 Nova Rosalândia";3815;4,36;471,77;32,08;4,83;6,50;1,44;505924,31;1304764,09;1799815,05
"171510 Novo Acordo";3816;6,13;376,91;65,86;2,26;4,83;0,25;399345,78;1071755,31;1438297,08
"171515 Novo Alegre";2287;1,79;668,82;59,46;6,62;2,63;6,51;414446,44;1137053,06;1529595,84
"171525 Novo Jardim";2480;7,69;472,29;45,68;8,72;11,65;3,35;280979,52;849425,92;1171271,41
"171550 Oliveira de Fátima";1043;11,56;1218,44;33,20;5,75;4,06;19,08;391985,99;855915,18;1270830,29
"172100 Palmas";235315;14,83;465,43;60,95;2,67;17,06;3,74;49469913,68;58519425,43;109521856,89
"171570 Palmeirante";5057;7,80;351,35;27,17;9,01;5,03;0,00;527851,45;1216506,58;1776754,40
"171380 Palmeiras do Tocantins";5826;19,24;333,50;37,34;2,19;10,44;6,62;839377,14;1160617,38;1942996,24
"171575 Palmeirópolis";7360;6,44;354,29;56,72;0,96;3,56;0,46;1076968,02;1641983,44;2607539,31
"171610 Paraíso do Tocantins";45053;9,64;256,43;67,91;0,80;6,50;1,24;6944168,87;6244682,58;11552758,78
"171620 Paranã";10332;9,41;395,14;37,30;5,56;2,65;0,46;1393685,45;2986456,70;4082587,28
"171630 Pau D'Arco";4607;0,95;316,30;51,88;2,89;4,85;0,54;542520,72;914691,57;1457212,29
"171650 Pedro Afonso";11732;25,63;290,61;57,50;0,71;9,79;13,09;1320054,14;2316729,85;3409415,23
"171660 Peixe";10508;10,64;512,08;29,59;0,11;5,01;13,56;1256175,49;4402638,20;5380983,74
"171665 Pequizeiro";5090;2,58;347,15;49,99;16,57;3,83;0,24;689648,72;990960,96;1767012,44
"171700 Pindorama do Tocantins";4492;13,22;372,08;25,68;0,50;4,83;2,81;742815,84;1169177,76;1671392,99
"171720 Piraquê";2926;2,49;1016,23;25,49;52,39;4,20;0,44;494998,69;2476694,22;2973499,13
"171750 Pium";6783;4,26;422,27;39,37;4,06;6,14;7,65;1312635,54;1551588,29;2864223,83
"171780 Ponte Alta do Bom Jesus";4542;4,42;443,00;31,96;16,42;3,52;13,16;618063,48;1066378,83;2012113,48
"171790 Ponte Alta do Tocantins";7257;6,37;315,58;36,95;5,89;4,82;6,95;1053720,69;1218128,41;2290140,37
"171800 Porto Alegre do Tocantins";2827;3,91;448,06;59,60;12,03;4,08;4,42;356475,30;932145,58;1266671,30
"171820 Porto Nacional";49465;23,86;288,22;36,52;4,20;4,03;9,28;6479887,45;6282615,87;14257022,25
"171830 Praia Norte";7726;2,72;276,40;36,72;6,42;8,78;5,78;1021618,97;1108594,88;2135472,16
"171840 Presidente Kennedy";3675;3,73;512,75;52,57;3,52;4,52;0,10;761032,16;1152023,17;1884373,82
"171845 Pugmil";2398;2,14;636,76;46,34;7,70;9,02;21,16;600900,40;1059583,10;1526943,32
"171850 Recursolândia";3816;2,49;302,37;57,97;7,48;5,92;3,02;443663,57;770380,78;1153856,60
"171855 Riachinho";4231;2,39;416,82;49,50;3,19;7,13;4,63;628071,56;1130695,00;1763544,96
"171865 Rio da Conceição";1754;2,88;626,49;40,53;12,19;5,22;6,11;282894,82;910782,33;1098856,24
"171870 Rio dos Bois";2593;9,66;526,46;22,73;21,92;4,25;0,93;351620,02;994872,58;1365103,83
"171875 Rio Sono";6267;4,56;303,88;54,84;2,90;5,15;4,33;775319,37;1054175,96;1904396,23
"171880 Sampaio";3946;17,79;368,06;24,39;7,11;5,83;8,51;421071,71;1028512,37;1452362,47
"171884 Sandolândia";3326;6,79;472,69;37,59;14,63;2,92;0,08;666420,72;976270,88;1572159,56
"171886 Santa Fé do Araguaia";6683;3,32;374,62;36,71;1,60;8,75;11,95;1047629,91;1235769,16;2503616,15
"171888 Santa Maria do Tocantins";2945;2,86;389,07;60,25;7,26;5,90;6,34;347336,30;808979,11;1145807,86
"171889 Santa Rita do Tocantins";2149;4,81;633,53;37,43;6,95;4,20;20,81;524987,99;826305,83;1361463,07
"171890 Santa Rosa do Tocantins";4587;5,07;337,96;39,08;5,12;3,62;8,31;637077,30;919856,59;1550244,10
"171900 Santa Tereza do Tocantins";2554;4,05;519,95;21,31;9,03;4,28;0,31;293018,35;1034946,00;1327964,35
"172000 Santa Terezinha do Tocantins";2475;1,39;449,04;28,42;0,36;11,93;8,21;521646,36;741285,82;1111385,82
"172010 São Bento do Tocantins";4675;4,47;349,97;24,91;11,26;4,78;9,01;503676,98;1131995,10;1636107,08
"172015 São Félix do Tocantins";1450;2,56;756,39;57,26;6,89;8,31;4,21;281058,33;828093,66;1096768,00
"172020 São Miguel do Tocantins";10634;2,23;224,56;36,29;3,59;5,90;2,83;1318892,74;1069690,18;2387942,50
"172025 São Salvador do Tocantins";2923;5,36;532,99;35,56;3,41;4,34;2,52;372503,71;1114652,43;1557934,67
"172030 São Sebastião do Tocantins";4330;2,26;396,61;45,43;4,69;3,19;3,10;776148,41;924736,08;1717321,04
"172049 São Valério";4331;3,32;438,64;50,48;3,03;3,30;0,00;747360,62;1330901,29;1899767,21
"172065 Silvanópolis";5094;7,82;372,86;42,52;5,57;4,43;0,46;829944,78;1023918,22;1899323,75
"172080 Sítio Novo do Tocantins";9122;1,69;271,23;62,31;1,62;3,59;10,64;1589538,58;882621,92;2474117,90
"172085 Sucupira";1762;2,93;632,06;31,12;20,71;8,88;0,59;254515,85;860090,74;1113694,58
"172090 Taguatinga";15195;3,70;369,79;59,37;3,64;2,22;1,27;2161567,06;3457329,17;5618896,23
"172093 Taipas do Tocantins";1963;2,51;615,24;28,37;22,37;8,55;11,36;360946,31;808048,61;1207724,65
"172097 Talismã";2582;14,04;803,01;38,64;2,23;6,43;13,46;367662,23;1812659,86;2073369,62
"172110 Tocantínia";6809;3,50;428,80;51,09;11,57;6,15;1,54;1712823,13;1132834,70;2919690,99
"172120 Tocantinópolis";22607;5,11;379,24;42,16;3,75;5,95;2,83;6210731,25;2159159,65;8573526,31
"172125 Tupirama";1604;7,05;707,16;42,07;1,34;8,07;12,09;291410,74;860865,96;1134276,70
"172130 Tupiratins";2153;5,99;536,85;32,13;7,22;6,45;1,34;352287,50;902781,19;1155847,87
"172208 Wanderlândia";11035;3,66;256,16;45,60;2,40;3,86;7,20;1098619,08;1725830,59;2826763,18
"172210 Xambioá";11470;16,60;218,43;57,97;3,13;3,12;0,27;1097536,38;1712747,38;2505392,75
"210005 Açailândia";105254;8,57;296,38;45,25;4,73;9,23;0,58;15220670,81;12418228,47;31195045,12
"210010 Afonso Cunha";5999;0,12;287,35;37,05;0,39;24,03;8,07;741935,94;981848,94;1723784,88
"210015 Água Doce do Maranhão";11725;1,76;238,49;41,55;5,72;9,78;0,19;1710031,07;1290987,03;2796339,06
"210020 Alcântara";21894;15,47;427,79;71,31;6,78;5,54;2,97;2869607,62;5096485,92;9366093,54
"210030 Aldeias Altas";24345;2,43;201,85;54,53;7,98;12,53;1,74;2419466,73;2215999,32;4913987,91
"210040 Altamira do Maranhão";11224;2,40;262,21;8,19;9,42;3,19;16,20;1355348,64;1831854,14;2943078,75
"210043 Alto Alegre do Maranhão";24968;1,79;214,58;32,83;4,50;3,98;2,72;2426896,62;2268048,11;5357601,40
"210047 Alto Alegre do Pindaré";31125;4,64;315,35;36,24;3,59;3,02;6,12;7024338,68;2946551,96;9815346,40
"210050 Alto Parnaíba";10811;4,82;293,26;45,18;3,52;6,77;29,39;1230615,84;1879059,88;3170445,75
"210055 Amapá do Maranhão";6508;2,45;335,06;26,23;9,35;4,86;5,86;1059952,02;1072633,32;2180584,58
"210060 Amarante do Maranhão";38451;1,42;208,38;57,70;7,80;1,00;0,74;4991532,83;2877461,50;8012444,56
"210070 Anajatuba";25628;1,01;240,69;27,44;6,45;3,94;0,83;2749898,89;3274201,48;6168400,86
"210080 Anapurus";14220;2,06;292,60;52,40;5,06;7,85;8,31;1917304,02;2186428,90;4160703,43
"210083 Apicum-Açu";15255;1,29;277,57;32,96;12,52;2,63;6,72;2202775,86;1766544,27;4234377,49
"210087 Araguanã";14226;1,21;211,22;29,49;15,80;17,13;3,16;1416273,77;1588609,99;3004883,76
"210090 Araioses";43088;1,74;181,96;76,21;3,99;3,38;8,20;4617114,12;2673257,61;7840133,17
"210095 Arame";31834;2,98;237,07;28,86;6,60;1,70;7,71;3534582,03;4012463,22;7547045,25
"210100 Arari";28651;3,77;274,18;67,15;4,34;5,39;2,23;5281315,20;3401889,23;7855401,04
"210110 Axixá";11504;1,82;360,45;22,35;3,02;16,09;7,10;2405584,55;1514652,62;4146642,28
"210120 Bacabal";100614;3,22;392,14;60,27;7,94;6,94;0,48;26011100,07;10198115,55;39455080,15
"210125 Bacabeira";15263;15,20;376,53;56,19;5,35;9,21;8,49;2457129,50;3198218,11;5747029,88
"210130 Bacuri";16686;0,57;273,81;50,00;8,08;25,78;2,34;2164228,67;2404490,06;4568718,73
"210135 Bacurituba";5341;1,49;386,88;38,85;8,94;3,41;13,92;929289,42;1184466,01;2066329,28
"210140 Balsas";85321;9,17;320,38;67,27;2,32;21,42;0,11;16496073,01;11241390,25;27335242,14
"210150 Barão de Grajaú";18032;0,77;314,14;43,34;9,35;18,52;5,50;2920817,64;2979846,76;5664589,78
"210160 Barra do Corda";83582;3,95;267,11;46,94;8,65;0,85;0,00;15356637,31;10012983,20;22325908,42
"210170 Barreirinhas";56123;2,30;275,02;45,79;3,08;37,99;6,20;11312121,69;3565630,09;15434741,07
"210177 Bela Vista do Maranhão";12194;1,01;210,02;48,52;8,94;5,24;14,34;1413288,68;1350165,09;2560989,18
"210173 Belágua";6622;0,42;336,83;21,50;6,64;2,34;1,15;788377,47;1126564,46;2230499,54
