Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2019
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"250590 Emas";3505;1,56;978,59;53,64;5,17;10,68;1,37;858477,78;2128671,11;3429973,29
"250600 Esperança";33003;4,04;669,98;71,47;4,63;5,96;5,26;14007933,27;8186035,97;22111382,15
"250610 Fagundes";11355;1,86;581,31;50,63;0,00;4,55;8,74;3658326,22;2763852,16;6600789,33
"250620 Frei Martinho";2990;1,39;1289,93;63,89;2,76;9,99;0,11;1057718,09;2767288,58;3856878,48
"250625 Gado Bravo";8448;1,60;559,19;60,82;0,00;9,27;2,22;2287305,80;1856629,45;4724074,77
"250630 Guarabira";58492;6,27;580,30;64,93;4,70;15,79;2,23;21354516,04;11512781,84;33942983,97
"250640 Gurinhém";14131;1,52;661,94;59,76;9,31;9,43;2,09;5640266,56;3887019,88;9353885,11
"250650 Gurjão";3403;0,90;923,55;54,70;1,55;9,62;6,34;1213869,15;1653282,95;3142833,76
"250660 Ibiara";5956;1,93;831,12;49,26;0,00;18,90;1,84;3067540,71;1979290,92;4950163,37
"250260 Igaracy";6186;1,44;766,28;56,03;0,00;20,59;2,30;2665297,40;1945442,06;4740232,59
"250670 Imaculada";11790;4,55;653,72;51,12;0,50;4,15;2,89;3510076,57;3531574,45;7707357,42
"250680 Ingá";18101;1,51;701,59;62,15;0,06;3,77;4,95;6286698,32;3621884,18;12699522,59
"250690 Itabaiana";24537;3,51;534,35;79,69;1,83;5,37;4,27;8541220,83;4932868,68;13111440,72
"250700 Itaporanga";24653;4,06;592,69;75,42;1,54;7,29;5,20;8201407,76;5505049,27;14611534,34
"250710 Itapororoca";18501;1,49;553,40;58,64;0,00;11,05;7,74;4017516,34;4845652,15;10238446,12
"250720 Itatuba";10801;2,60;527,56;66,67;0,21;7,95;7,31;3293858,59;3038578,20;5698194,21
"250730 Jacaraú";14349;2,51;534,76;46,15;0,00;9,41;2,20;4881339,42;4855269,01;7673218,44
"250740 Jericó";7732;1,98;308,21;68,06;3,47;4,11;0,51;3577061,02;2383078,95;2383078,95
"250750 João Pessoa";800323;22,52;911,30;51,66;2,08;16,18;2,72;416850576,19;269184540,41;729333410,93
"251365 Joca Claudino";2685;1,73;1072,46;49,87;1,41;9,24;0,34;989349,51;1974937,34;2879567,84
"250760 Juarez Távora";7896;3,93;293,85;100,00;0,00;0,00;0,00;4236016,18;2310251,35;2320251,21
"250770 Juazeirinho";18041;2,22;567,27;53,89;0,14;11,30;0,48;5670628,17;4840338,35;10234158,42
"250780 Junco do Seridó";7104;2,51;679,35;58,27;6,51;9,99;3,95;2171556,28;2408150,46;4826101,55
"250790 Juripiranga";10717;2,24;761,56;64,54;0,00;12,27;4,09;4100825,71;3654372,44;8161585,24
"250800 Juru";9886;2,66;731,04;59,19;0,80;11,72;4,66;4077295,52;2927502,86;7227056,29
"250810 Lagoa";4679;1,24;879,28;41,11;1,44;15,30;9,43;2158955,59;1877872,98;4114156,48
"250820 Lagoa de Dentro";7643;2,07;666,40;55,17;0,00;7,81;4,68;3692541,50;1831696,94;5093305,51
"250830 Lagoa Seca";27385;4,28;677,00;76,64;0,30;2,35;2,22;13132940,86;7545414,99;18539526,88
"250840 Lastro";2749;1,62;1388,21;41,35;4,26;9,90;0,73;1185468,81;2873221,76;3816187,33
"250850 Livramento";7371;1,30;640,98;53,15;0,12;11,59;2,52;3145675,78;1697606,47;4724693,31
"250855 Logradouro";4294;1,49;975,89;65,72;5,99;6,41;0,51;1509992,94;2418192,03;4190460,37
"250860 Lucena";12944;6,04;617,03;71,35;0,55;7,54;0,31;3412875,38;4187693,75;7986867,75
"250870 Mãe d'Água";4020;1,62;934,64;56,43;1,87;12,38;3,83;1081452,28;1937476,42;3757248,01
"250880 Malta";5766;2,86;739,12;53,21;0,04;16,56;4,74;1873882,43;1884672,22;4261744,21
"250890 Mamanguape";44657;3,48;516,13;65,04;0,00;7,45;1,94;19596500,98;9325915,00;23048710,54
"250900 Manaíra";11092;1,89;479,96;50,72;4,51;9,08;3,24;2856530,16;2739243,73;5323698,96
"250905 Marcação";8460;1,66;569,47;50,75;0,00;10,06;7,33;2057091,47;2013210,73;4817680,14
"250910 Mari";21808;4,80;550,62;71,37;2,64;5,32;1,09;9850467,50;3659071,48;12007913,83
"250915 Marizópolis";6565;1,50;765,43;41,16;1,52;24,43;7,74;2803784,12;2358487,03;5025051,68
"250920 Massaranduba";13742;2,94;680,37;58,08;0,00;10,76;0,00;6025513,52;3161290,24;9349628,21
"250930 Mataraca";8327;4,97;992,59;68,04;0,18;9,89;3,28;3183376,79;4620418,70;8265330,36
"250933 Matinhas";4516;1,32;832,66;57,35;0,00;9,90;1,73;1629951,72;1876127,23;3760311,89
"250937 Mato Grosso";2889;0,99;1238,65;55,48;0,00;14,04;12,31;1133935,98;2329008,93;3578452,14
"250939 Maturéia";6506;2,21;659,39;56,85;3,23;5,38;3,43;2095403,99;2115436,70;4290004,37
"250940 Mogeiro";13308;2,71;651,01;47,47;0,00;9,69;6,32;6847429,86;2764443,70;8663613,02
"250950 Montadas";5598;1,54;811,70;61,98;13,58;5,56;1,89;2562771,18;1688853,52;4543903,82
"250960 Monte Horebe";4789;2,15;759,46;41,20;8,36;20,87;5,34;1652150,29;1809771,86;3637054,15
"250970 Monteiro";33007;5,21;993,57;68,06;0,39;11,42;3,02;26216605,72;6925094,83;32794705,12
"250980 Mulungu";9878;3,21;704,65;66,26;5,65;0,00;0,00;3527636,57;1920686,37;6960517,54
"250990 Natuba";10458;2,12;734,48;66,60;0,01;2,59;9,28;3542880,60;3511731,17;7681195,44
"251000 Nazarezinho";7312;1,13;577,70;59,61;13,05;1,75;4,59;2954107,11;1690561,69;4224134,87
"251010 Nova Floresta";10651;2,35;678,90;72,33;3,06;3,40;6,09;2361947,14;4403660,47;7230933,52
"251020 Nova Olinda";5978;1,92;968,98;49,92;2,74;10,43;8,67;3532172,06;2289792,89;5792560,74
"251030 Nova Palmeira";4840;1,24;847,16;69,24;0,00;3,21;5,90;1430274,32;2518463,77;4100236,99
"251040 Olho d'Água";6592;1,11;621,06;59,66;0,14;8,68;3,28;1834285,89;2113533,78;4094024,34
"251050 Olivedos";3912;1,35;1042,77;49,30;0,41;10,93;7,19;1817229,72;2146244,52;4079297,78
"251060 Ouro Velho";3033;1,12;1059,37;50,81;0,06;12,86;6,20;1816826,12;1572887,67;3213070,49
"251065 Parari";1786;1,27;1983,26;31,66;4,05;10,42;25,24;765871,26;1790412,42;3542097,64
"251070 Passagem";2402;0,63;1446,13;41,92;0,79;21,53;3,86;1162283,51;2095301,08;3473594,08
"251080 Patos";106984;9,60;700,63;83,52;0,40;4,27;0,77;38568844,01;15725123,76;74955950,79
"251090 Paulista";12260;1,85;721,87;46,44;0,00;6,19;5,17;5904903,53;3708970,30;8850154,05
"251100 Pedra Branca";3800;1,37;994,42;35,07;11,03;10,69;13,42;1479474,26;1957072,10;3778791,69
"251110 Pedra Lavrada";7766;2,62;873,13;70,62;1,96;4,05;4,65;2962384,69;2810988,73;6780694,88
"251120 Pedras de Fogo";28389;2,61;297,20;88,05;0,00;0,64;4,65;9807855,37;8073825,69;8437185,04
"251272 Pedro Régis";6064;0,98;744,42;61,63;0,00;5,32;4,25;1927085,01;2108785,62;4514170,90
"251130 Piancó";16038;2,16;1532,53;56,17;2,34;16,07;3,59;22080503,28;4169590,41;24578727,99
"251140 Picuí";18706;3,07;783,39;58,74;5,86;6,59;12,97;8286518,53;5293439,07;14654124,66
"251150 Pilar";11855;2,08;668,38;73,06;2,81;7,74;5,67;8282898,78;3082412,44;7923611,31
"251160 Pilões";6680;1,19;573,32;68,46;1,34;5,27;1,83;1770618,85;1976439,96;3829765,02
"251170 Pilõezinhos";5105;1,56;762,53;74,74;2,08;4,14;4,76;1447148,21;2340178,83;3892719,61
"251180 Pirpirituba";10572;2,47;512,86;64,49;6,61;10,93;6,82;2294363,62;2508612,66;5421903,41
"251190 Pitimbu";18904;4,12;634,01;66,69;0,00;7,80;0,83;5805141,48;5971853,20;11985397,90
"251200 Pocinhos";18429;2,81;700,03;77,57;0,00;4,85;0,71;6440113,84;4639434,63;12900941,96
"251203 Poço Dantas";3777;2,02;922,57;48,58;7,15;8,24;1,17;1428349,90;2118273,59;3484554,39
"251207 Poço de José de Moura";4276;1,69;748,76;61,85;0,43;12,01;0,96;1580517,90;1844307,96;3201696,75
"251210 Pombal";32749;4,87;803,91;69,67;0,85;9,79;3,76;16617046,88;7911981,99;26327355,93
"251220 Prata";4141;1,27;1169,49;47,59;0,00;16,99;5,50;2270700,90;2311863,40;4842859,20
"251230 Princesa Isabel";23215;3,70;1042,88;43,04;0,00;11,10;4,34;17320490,41;5873469,85;24210417,45
"251240 Puxinanã";13630;2,01;562,69;65,95;1,52;9,04;4,08;3530173,63;3415709,72;7669409,79
"251250 Queimadas";43917;2,16;640,57;63,65;2,47;8,39;11,87;21178822,06;9211441,39;28131850,27
"251260 Quixabá";1929;1,57;1779,37;65,77;1,61;8,12;2,81;967456,07;2406212,46;3432403,10
"251270 Remígio";19340;2,66;588,14;65,42;4,33;9,48;4,62;6234753,43;5549146,97;11374548,90
"251274 Riachão";3564;1,31;934,31;53,11;0,00;8,35;4,02;1070735,04;1811425,69;3329879,34
"251275 Riachão do Bacamarte";4500;0,99;783,13;65,64;0,00;10,20;1,78;1706111,46;1865518,76;3524085,93
"251276 Riachão do Poço";4477;4,04;782,10;59,12;2,70;7,73;15,38;2177652,14;1531376,55;3501457,09
"251278 Riacho de Santo Antônio";1951;1,17;1833,10;47,20;0,23;6,17;19,67;1439054,32;1760359,80;3576383,44
"251280 Riacho dos Cavalos";8587;2,59;634,01;60,33;0,38;6,69;1,65;2910378,83;2285162,83;5444214,48
"251290 Rio Tinto";24088;3,04;621,31;75,86;0,92;6,33;1,21;6746230,99;8704188,21;14966145,40
"251300 Salgadinho";3919;1,66;855,44;48,44;4,80;11,77;1,71;1357819,63;1829345,61;3352467,00
"251310 Salgado de São Félix";12149;2,25;503,04;59,71;0,36;10,66;3,98;3351099,10;2486092,68;6111386,51
"251315 Santa Cecília";6574;1,23;630,79;47,35;0,03;11,79;5,21;2675700,12;1862596,41;4146817,13
"251320 Santa Cruz";6585;3,52;899,26;52,68;0,17;8,11;4,21;3086417,22;3071650,60;5921636,22
"251330 Santa Helena";5907;2,06;718,01;54,06;5,38;12,81;5,69;1950599,31;1725495,87;4241308,50
"251335 Santa Inês";3597;1,37;918,11;56,42;0,09;9,37;7,61;2169531,16;1745136,70;3302432,22
"251340 Santa Luzia";15336;3,59;761,09;72,37;3,55;6,83;5,28;5976282,86;4129381,31;11672119,71
"251370 Santa Rita";135807;5,66;435,33;63,82;2,71;7,77;3,32;29090748,33;27116616,38;59120536,30
"251380 Santa Teresinha";4585;1,92;957,30;53,47;8,71;8,50;0,17;2197504,90;2219281,52;4389232,92
"251350 Santana de Mangueira";5198;1,88;748,74;56,39;1,59;8,25;5,61;2236905,96;1819720,14;3891973,42
"251360 Santana dos Garrotes";7077;2,21;721,97;57,10;0,01;14,47;6,14;1915027,53;2299080,51;5109394,36
"251385 Santo André";2532;1,18;1370,89;35,78;4,21;9,69;21,04;1220360,61;1701669,35;3471104,49
"251392 São Bentinho";4492;1,93;790,71;61,66;0,00;8,58;9,86;1866984,22;2172430,53;3551868,41
"251390 São Bento";33796;3,86;746,19;60,45;0,63;3,69;0,59;16647111,34;9651903,31;25218293,58
"251396 São Domingos";3087;1,72;1129,29;54,18;4,97;10,03;5,14;1461229,38;1805391,79;3486122,59
"251394 São Domingos do Cariri";2581;2,05;1234,27;56,41;7,51;8,43;1,93;933352,42;2097733,47;3185642,92
"251398 São Francisco";3371;1,49;1142,67;57,33;6,61;12,05;6,26;1933438,27;2196230,61;3851930,39
"251400 São João do Cariri";4313;1,50;1001,42;56,59;6,21;11,53;8,89;1986311,50;2232780,43;4319140,77
"250070 São João do Rio do Peixe";17941;4,08;692,33;59,55;0,00;6,45;4,24;6389132,96;5417794,58;12421096,86
"251410 São João do Tigre";4430;1,75;885,88;46,74;0,09;12,65;8,51;1651376,90;2121644,07;3924469,35
"251420 São José da Lagoa Tapada";7680;2,19;596,50;57,85;5,33;13,53;1,64;2770800,17;1949689,18;4581111,38
"251430 São José de Caiana";6255;1,99;661,70;56,67;0,04;11,86;8,29;2708928,09;2032458,14;4138927,82
"251440 São José de Espinharas";4665;1,07;919,50;58,94;5,96;15,03;6,46;1881725,55;1887203,93;4289482,92
"251450 São José de Piranhas";20053;5,51;554,91;56,96;0,02;8,45;3,61;7365338,31;3973642,73;11127702,70
"251455 São José de Princesa";3908;1,63;914,98;30,74;0,00;19,85;3,43;1696965,88;1903370,90;3575727,23
"251460 São José do Bonfim";3526;2,61;888,60;36,92;0,03;13,86;1,80;1096105,41;1832535,60;3133208,00
"251465 São José do Brejo do Cruz";1791;1,06;1640,12;56,83;4,91;11,67;6,67;893049,27;1703541,10;2937454,31
"251470 São José do Sabugi";4134;2,54;1178,63;34,90;0,00;10,70;3,29;1791761,62;2515461,02;4872438,83
"251480 São José dos Cordeiros";3723;1,22;1035,42;43,94;4,83;6,76;6,53;2081159,21;2026807,83;3854863,16
"251445 São José dos Ramos";5915;2,05;741,36;59,58;4,99;7,89;5,83;1536259,20;2014798,56;4385171,64
"251490 São Mamede";7745;2,66;737,02;54,61;0,00;7,84;9,61;2437644,23;3003891,98;5708234,54
"251500 São Miguel de Taipu";7124;2,07;633,68;43,01;0,55;8,54;9,67;2535809,01;1742322,41;4514350,54
"251510 São Sebastião de Lagoa de Roça";11753;1,78;533,46;76,14;0,12;8,54;3,76;4423143,19;2520186,66;6269778,32
"251520 São Sebastião do Umbuzeiro";3466;1,15;1068,16;46,10;0,00;18,47;4,59;1539271,43;1810012,37;3702256,73
"251530 Sapé";52443;6,53;561,80;75,96;0,00;6,95;1,47;15552752,26;11681034,55;29462682,41
"251540 Seridó";10728;0,81;718,82;57,39;0,32;11,41;3,69;4052338,35;2820740,76;7711453,92
"251550 Serra Branca";13630;3,02;883,23;64,85;0,22;4,55;2,92;5751769,07;5100354,73;12038473,65
"251560 Serra da Raiz";3141;0,78;987,66;56,44;3,02;11,36;5,08;1561127,49;1565401,53;3102251,45
"251570 Serra Grande";3089;1,27;1196,37;45,81;0,20;13,31;12,14;1676013,99;1698591,76;3695582,52
"251580 Serra Redonda";7041;1,03;616,44;65,07;1,91;7,39;10,79;2532095,26;1803293,90;4340330,81
"251590 Serraria";6131;1,55;775,47;56,32;13,72;6,62;5,48;3169093,42;1982045,57;4754394,02
"251593 Sertãozinho";4958;1,10;710,53;58,41;5,23;4,87;2,65;1869230,17;1784286,33;3522828,60
"251597 Sobrado";7751;2,02;586,66;63,64;0,00;4,39;11,73;2527764,02;2032685,72;4547209,45
"251600 Solânea";26592;3,49;494,69;66,58;1,90;6,25;3,87;6929064,69;5336042,55;13154793,24
"251610 Soledade";14837;2,57;212,44;82,16;0,00;0,00;0,00;5885400,17;3152009,88;3152009,88
"251615 Sossêgo";3516;1,00;1035,43;48,69;6,61;8,25;5,15;1603325,15;1743341,50;3640565,30
"251620 Sousa";69161;7,30;789,49;64,41;4,13;18,23;2,54;37462641,04;11526524,71;54601643,38
"251630 Sumé";16864;4,09;910,55;56,45;0,43;13,11;2,44;15354013,43;3384777,67;15355528,80
"251640 Tacima";10887;1,94;559,85;59,63;4,58;11,61;5,75;3023486,06;2992806,10;6095123,21
"251650 Taperoá";15185;2,39;479,37;65,52;0,69;11,12;0,86;4933860,62;3109069,29;7279285,45
"251660 Tavares";14614;2,90;602,44;62,61;2,34;7,02;5,36;5348018,52;3653428,07;8804055,58
"251670 Teixeira";15072;2,44;583,45;71,43;1,23;10,65;4,06;4387062,13;3680746,13;8793688,94
"251675 Tenório";3035;1,14;1104,00;41,85;3,74;12,83;9,60;1052043,06;1819313,37;3350630,43
"251680 Triunfo";9466;2,18;544,18;53,49;4,02;6,68;6,23;3321710,72;2717023,87;5151188,07
"251690 Uiraúna";15300;3,16;651,51;66,38;6,27;7,50;1,33;6044836,37;3490374,11;9968176,95
"251700 Umbuzeiro";9902;1,92;568,16;64,47;1,49;8,47;1,02;3391595,02;2122010,81;5625919,10
"251710 Várzea";2779;1,63;1034,69;48,93;4,43;19,30;4,12;1183780,92;1719793,40;2875407,44
"251720 Vieirópolis";5323;1,23;814,98;41,70;5,99;11,56;1,15;4219350,07;2478594,81;4338129,52
"250550 Vista Serrana";3773;2,09;1014,79;53,65;0,16;11,67;4,41;1647681,43;2136077,11;3828788,84
"251740 Zabelê";2225;1,20;1314,73;45,67;5,15;8,87;9,75;1179427,05;2055403,63;2925275,25
"260005 Abreu e Lima";99622;7,96;443,31;57,40;0,00;0,77;2,72;19492145,80;17612940,34;44163151,81
"260010 Afogados da Ingazeira";37111;5,72;543,95;46,87;2,81;25,34;5,03;12094388,29;7193749,03;20186568,69
"260020 Afrânio";19456;1,64;704,89;45,74;6,04;12,57;8,84;5085428,71;6917587,38;13714355,10
"260030 Agrestina";24702;5,49;698,42;36,32;0,49;45,99;6,25;12446067,56;4903613,56;17252302,23
"260040 Água Preta";36454;2,11;532,06;62,05;6,30;11,21;3,65;12802932,60;5871812,49;19395723,26
"260050 Águas Belas";43195;2,59;389,85;38,27;3,24;30,15;4,33;11906271,69;5753978,35;16839654,14
"260060 Alagoinha";14554;1,97;614,30;30,71;1,55;40,92;3,20;3900751,52;4883350,14;8940583,24
"260070 Aliança";38375;2,16;436,98;69,09;8,76;8,36;6,85;10745136,86;6486037,30;16769292,52
"260080 Altinho";22959;2,79;396,80;50,27;0,65;27,89;3,59;6937357,17;2263244,01;9110217,90
"260090 Amaraji";22788;1,93;444,57;75,74;6,79;3,93;1,47;5278770,92;5245613,09;10130953,96
"260100 Angelim";11072;1,66;682,74;66,11;2,67;7,24;2,44;3771145,74;3945983,63;7559330,92
"260105 Araçoiaba";20312;2,80;510,41;51,55;2,48;25,72;8,07;3587193,19;5375828,20;10367491,94
"260110 Araripina";83964;4,09;431,73;48,99;0,00;34,53;5,02;23387086,14;13275474,86;36249835,76
"260120 Arcoverde";73844;7,74;491,35;39,23;1,86;7,34;4,27;23743835,76;12129843,95;36283289,21
"260130 Barra de Guabiraba";14257;1,64;635,05;67,43;0,45;6,86;6,46;4978860,64;3741968,93;9053898,14
"260140 Barreiros";42552;4,26;819,26;32,66;2,35;38,63;1,65;29990288,19;8205285,95;34861329,63
"260150 Belém de Maria";12023;1,53;539,95;21,45;6,33;50,18;12,22;4714196,46;2512755,57;6491873,32
"260160 Belém do São Francisco";20728;2,04;550,41;40,14;2,26;35,13;8,59;5460461,22;5181930,69;11408993,79
"260170 Belo Jardim";76185;6,75;518,83;74,76;0,46;6,87;2,98;17107872,50;20688991,37;39527371,22
"260180 Betânia";12671;1,62;576,98;43,85;1,13;27,80;3,26;5119524,48;3580437,68;7310863,82
"260190 Bezerros";60714;3,70;629,97;54,53;0,50;30,17;0,35;24601373,07;9863129,21;38248017,00
"260200 Bodocó";37909;2,10;445,39;36,21;3,05;12,29;6,06;10190122,96;6023317,92;16884184,27
"260210 Bom Conselho";48336;3,87;585,12;50,87;1,87;19,67;3,39;18094144,01;12671720,79;28282153,75
"260220 Bom Jardim";39132;4,49;428,87;57,98;5,27;14,11;1,44;10529572,77;9123474,84;16782585,02
"260230 Bonito";38152;3,94;439,53;66,00;5,05;5,84;5,03;9865217,05;7039856,73;16768873,46
"260240 Brejão";8999;0,93;794,10;41,69;5,07;29,70;10,39;4532883,51;2773368,74;7146107,50
"260250 Brejinho";7486;2,29;716,54;50,39;1,35;24,28;11,02;3129180,42;2521187,26;5364055,38
"260260 Brejo da Madre de Deus";50249;3,10;414,35;77,66;1,75;5,38;3,19;12372819,11;7441638,85;20820473,81
"260270 Buenos Aires";13119;1,97;689,96;63,34;5,84;11,22;5,96;3429969,98;5521548,83;9051597,02
"260280 Buíque";57825;2,05;327,98;56,90;1,49;16,53;4,33;8810060,09;10265338,44;18965193,37
"260290 Cabo de Santo Agostinho";205112;14,19;811,28;63,16;0,58;21,43;4,07;46143579,61;126957111,48;166404027,86
"260300 Cabrobó";33934;5,10;534,98;77,54;2,58;5,48;3,41;7800713,73;9541109,44;18153873,20
"260310 Cachoeirinha";20258;2,44;538,64;40,76;5,57;29,61;2,44;6158507,11;7140265,58;10911867,13
"260320 Caetés";28570;2,11;472,78;64,06;1,56;7,49;6,27;10118727,20;5164546,15;13507279,97
"260330 Calçado";11089;1,02;970,69;56,85;1,59;10,66;6,68;4679068,84;3363503,43;10763957,59
"260340 Calumbi";5753;1,77;753,88;51,32;5,84;19,91;0,61;2215134,07;2216176,91;4337043,90
"260345 Camaragibe";156736;12,03;574,65;78,66;1,93;10,55;0,37;43608609,22;50488990,01;90068273,40
"260350 Camocim de São Félix";18627;2,97;540,56;32,11;2,08;18,13;2,85;6300563,77;4649916,86;10068977,30
"260360 Camutanga";8530;4,22;896,23;57,00;6,98;5,93;6,23;3112042,81;4597564,36;7644840,45
"260370 Canhotinho";24835;2,59;712,77;56,06;0,07;5,23;3,39;9629795,77;6663029,50;17701540,55
"260380 Capoeiras";20048;1,43;557,96;52,64;1,52;17,71;0,23;6908305,49;4287154,88;11186050,19
"260390 Carnaíba";19491;3,30;582,74;38,33;4,02;11,03;6,35;6002771,57;5309960,51;11358154,23
"260392 Carnaubeira da Penha";12836;2,27;485,48;60,18;4,13;6,05;7,43;1808815,91;3549644,15;6231638,95
"260400 Carpina";82872;8,98;418,07;71,72;0,08;5,80;2,55;16502851,44;17424023,76;34646267,24
"260410 Caruaru";356872;16,79;561,55;74,16;5,42;10,59;3,52;85574405,34;98918944,66;200400884,48
"260415 Casinhas";14313;1,40;609,85;62,20;3,58;15,47;2,95;4086538,97;4761834,53;8728831,75
"260420 Catende";42434;2,76;358,18;37,14;0,21;41,16;2,35;6886982,26;7328596,38;15198940,47
"260430 Cedro";11722;2,05;728,67;72,81;0,10;6,89;5,73;3043510,06;4475602,27;8541420,04
"260440 Chã de Alegria";13428;2,63;549,29;50,15;7,87;5,25;2,22;4747947,90;3162990,83;7375872,21
"260450 Chã Grande";21579;3,76;565,53;62,20;0,98;7,39;0,40;6984032,81;4005482,61;12203521,33
"260460 Condado";26249;4,26;489,26;67,67;9,70;11,25;2,61;8681765,71;6607044,72;12842625,17
"260470 Correntes";18144;1,76;644,61;67,13;0,00;2,52;1,84;5811978,79;4112525,53;11695741,33
"260480 Cortês";12596;1,51;890,97;63,20;6,99;10,00;1,52;9206869,17;3125449,13;11222629,23
"260490 Cumaru";11635;2,01;905,93;38,36;0,65;20,86;26,82;6552871,87;3658886,19;10540466,50
"260500 Cupira";24041;3,42;497,66;43,22;1,39;4,71;1,26;8387510,71;6039933,58;11964173,38
"260510 Custódia";36841;4,47;476,15;60,66;0,81;20,58;4,72;13478557,93;6452006,72;17541831,52
"260515 Dormentes";18734;2,95;793,70;52,66;5,75;9,33;7,18;6006740,22;8465318,73;14869107,98
"260520 Escada";68448;4,50;440,29;42,09;0,79;39,05;0,63;11449245,31;19964973,83;30136966,22
"260530 Exu";31885;3,37;472,24;67,20;6,72;7,92;3,86;9019962,82;6851519,75;15057439,74
"260540 Feira Nova";22013;3,46;569,17;63,95;2,04;10,00;4,33;8515851,88;4220289,97;12529142,99
"260550 Ferreiros";14365;1,36;532,45;60,31;9,89;8,21;5,84;3986151,35;6296501,97;7648594,17
"260560 Flores";22631;2,75;441,23;44,24;2,12;30,46;6,62;6790037,29;4476110,21;9985585,48
"260570 Floresta";32556;5,22;575,22;52,26;7,58;20,91;2,79;8194215,26;9766375,17;18726725,02
"260580 Frei Miguelinho";15366;2,75;481,91;49,09;0,08;29,75;3,21;3873707,18;3447489,02;7405026,07
"260590 Gameleira";30780;1,99;374,75;70,30;1,02;6,51;0,46;5187130,89;4883323,86;11534743,48
"260600 Garanhuns";138983;9,97;462,60;51,26;6,37;28,06;3,53;34864196,60;25805330,73;64293869,43
"260610 Glória do Goitá";30504;2,62;556,92;60,89;3,01;14,84;2,76;6977043,03;10195995,69;16988221,76
"260620 Goiana";79455;5,44;753,10;64,21;6,09;6,47;8,90;15414591,09;42429614,93;59837547,10
"260630 Granito";7435;2,17;773,40;45,12;0,35;26,98;4,96;3236744,51;3550348,77;5750229,74
"260640 Gravatá";83437;16,52;439,31;63,68;5,32;12,17;3,66;22186700,16;15901898,53;36655050,74
"260650 Iati";19152;3,15;726,94;33,50;2,84;6,71;5,57;8359709,75;6696975,03;13922302,29
"260660 Ibimirim";29055;2,77;491,55;55,04;1,89;21,05;1,14;7535757,16;5866203,79;14281881,54
"260670 Ibirajuba";7756;0,96;689,83;55,03;0,00;8,62;7,27;3550543,02;3001102,92;5350284,91
"260680 Igarassu";115640;5,30;468,44;66,23;10,96;12,96;1,49;22002669,75;28874998,44;54170348,48
"260690 Iguaraci";12209;2,55;602,41;47,57;0,03;17,19;3,41;2837527,66;3323344,37;7354875,35
"260760 Ilha de Itamaracá";25836;5,53;378,69;62,85;0,00;12,57;1,15;4989046,76;7651516,24;9783855,84
"260700 Inajá";22840;2,51;359,28;49,36;9,59;27,45;2,29;3905296,13;3647200,38;8205995,45
"260710 Ingazeira";4554;2,23;1030,61;33,37;3,43;11,19;7,82;1264527,95;3208550,74;4693407,29
"260720 Ipojuca";94709;23,66;1851,34;67,96;2,32;20,84;0,86;27505014,63;147814185,36;175338286,54
"260730 Ipubi";30512;1,99;647,08;41,94;0,54;3,95;7,38;8616080,85;5585007,93;19743625,51
"260740 Itacuruba";4869;1,72;1048,84;52,28;1,66;18,44;3,43;1059010,79;4063954,44;5106817,12
"260750 Itaíba";26390;3,20;470,69;52,37;7,96;11,97;6,10;9249027,66;4998830,47;12421390,38
"260765 Itambé";36422;2,39;566,69;62,26;4,35;7,76;3,29;10617962,63;7513530,35;20639874,51
